county,county_fips,election_precinct_id,suggested_crosswalk_precinct_id,needs_manual_review,source_files_count
DOUGLAS,,6044518043,,yes,1
DOUGLAS,,6044518044,,yes,1
DOUGLAS,,6044518045,,yes,1
DOUGLAS,,6044518046,,yes,1
DOUGLAS,,6044518047,,yes,1
DOUGLAS,,6044518059,,yes,2
DOUGLAS,,6044518060,,yes,2
DOUGLAS,,6044518061,,yes,2
DOUGLAS,,6044518063,,yes,2
DOUGLAS,,6044518064,,yes,2
DOUGLAS,,6044518065,,yes,2
DOUGLAS,,6044518066,,yes,2
DOUGLAS,,6044518067,,yes,2
DOUGLAS,,6044518068,,yes,3
DOUGLAS,,6044518069,,yes,3
DOUGLAS,,6044518070,,yes,3
DOUGLAS,,6044518071,,yes,2
DOUGLAS,,6044518072,,yes,3
DOUGLAS,,6044518073,,yes,3
DOUGLAS,,6044518074,,yes,2
DOUGLAS,,6044518075,,yes,2
DOUGLAS,,6044518076,,yes,3
DOUGLAS,,6044518077,,yes,3
DOUGLAS,,6044518078,,yes,3
DOUGLAS,,6044518079,,yes,3
DOUGLAS,,6044518080,,yes,3
DOUGLAS,,6044518081,,yes,3
DOUGLAS,,6044518083,,yes,1
DOUGLAS,,6044518084,,yes,1
DOUGLAS,,6044518085,,yes,1
DOUGLAS,,6044518086,,yes,1
DOUGLAS,,6044518087,,yes,1
DOUGLAS,,6044518088,,yes,1
DOUGLAS,,6044518089,,yes,1
DOUGLAS,,6044518090,,yes,1
DOUGLAS,,6044518091,,yes,1
DOUGLAS,,6044518092,,yes,1
DOUGLAS,,6044518093,,yes,1
DOUGLAS,,6044518094,,yes,1
DOUGLAS,,6044518095,,yes,1
DOUGLAS,,6044518096,,yes,1
DOUGLAS,,6044518097,,yes,1
DOUGLAS,,6044518105,,yes,1
DOUGLAS,,6044518106,,yes,1
DOUGLAS,,6044518110,,yes,2
DOUGLAS,,6044518111,,yes,2
DOUGLAS,,6044518112,,yes,3
DOUGLAS,,6044518113,,yes,2
DOUGLAS,,6044518114,,yes,2
DOUGLAS,,6044518115,,yes,3
DOUGLAS,,6044518116,,yes,3
DOUGLAS,,6044518117,,yes,1
DOUGLAS,,6044518118,,yes,2
DOUGLAS,,6044518119,,yes,2
DOUGLAS,,6044518121,,yes,2
DOUGLAS,,6044518122,,yes,2
DOUGLAS,,6044518123,,yes,2
DOUGLAS,,6044518124,,yes,3
DOUGLAS,,6044518125,,yes,3
DOUGLAS,,6044518126,,yes,3
DOUGLAS,,6044518127,,yes,3
DOUGLAS,,6044518128,,yes,2
DOUGLAS,,6044518129,,yes,3
DOUGLAS,,6044518130,,yes,2
DOUGLAS,,6044518131,,yes,2
DOUGLAS,,6044518132,,yes,2
DOUGLAS,,6044518133,,yes,2
DOUGLAS,,6044518136,,yes,1
DOUGLAS,,6044518138,,yes,1
DOUGLAS,,6276118305,,yes,2
DOUGLAS,,6276118364,,yes,2
DOUGLAS,,6303918243,,yes,5
DOUGLAS,,6303918247,,yes,5
DOUGLAS,,6303918249,,yes,5
DOUGLAS,,6303918250,,yes,5
DOUGLAS,,6303918251,,yes,5
DOUGLAS,,6303918252,,yes,5
DOUGLAS,,6303918253,,yes,5
DOUGLAS,,6303918254,,yes,5
DOUGLAS,,6303918255,,yes,5
DOUGLAS,,6303918256,,yes,5
DOUGLAS,,6303918265,,yes,3
DOUGLAS,,6304318002,,yes,3
DOUGLAS,,6304318003,,yes,3
DOUGLAS,,6304318004,,yes,3
DOUGLAS,,6304318005,,yes,3
DOUGLAS,,6304318006,,yes,1
DOUGLAS,,6304318007,,yes,1
DOUGLAS,,6304318008,,yes,1
DOUGLAS,,6304318009,,yes,3
DOUGLAS,,6304318010,,yes,2
DOUGLAS,,6304318011,,yes,2
DOUGLAS,,6304318012,,yes,2
DOUGLAS,,6304318013,,yes,3
DOUGLAS,,6304318014,,yes,3
DOUGLAS,,6304318015,,yes,3
DOUGLAS,,6304318016,,yes,3
DOUGLAS,,6304318017,,yes,3
DOUGLAS,,6304318018,,yes,2
DOUGLAS,,6304318019,,yes,2
DOUGLAS,,6304318020,,yes,3
DOUGLAS,,6304318021,,yes,3
DOUGLAS,,6304318022,,yes,3
DOUGLAS,,6304318023,,yes,3
DOUGLAS,,6304318024,,yes,3
DOUGLAS,,6304318025,,yes,3
DOUGLAS,,6304318026,,yes,3
DOUGLAS,,6304318027,,yes,3
DOUGLAS,,6304318028,,yes,3
DOUGLAS,,6304318029,,yes,3
DOUGLAS,,6304318030,,yes,3
DOUGLAS,,6304318031,,yes,3
DOUGLAS,,6304318032,,yes,1
DOUGLAS,,6304318034,,yes,2
DOUGLAS,,6304318035,,yes,3
DOUGLAS,,6304318036,,yes,3
DOUGLAS,,6304318037,,yes,3
DOUGLAS,,6304318038,,yes,3
DOUGLAS,,6304318039,,yes,3
DOUGLAS,,6304318040,,yes,2
DOUGLAS,,6304318041,,yes,2
DOUGLAS,,6304318042,,yes,2
DOUGLAS,,6304318043,,yes,2
DOUGLAS,,6304318046,,yes,2
DOUGLAS,,6304318047,,yes,2
DOUGLAS,,6304318048,,yes,2
DOUGLAS,,6304318049,,yes,2
DOUGLAS,,6304318050,,yes,3
DOUGLAS,,6304318054,,yes,2
DOUGLAS,,6304318098,,yes,1
DOUGLAS,,6304318100,,yes,1
DOUGLAS,,6304318101,,yes,1
DOUGLAS,,6304318102,,yes,1
DOUGLAS,,6304318103,,yes,1
DOUGLAS,,6304318104,,yes,1
DOUGLAS,,6304318118,,yes,1
DOUGLAS,,6304318119,,yes,1
DOUGLAS,,6304318121,,yes,1
DOUGLAS,,6304318122,,yes,1
DOUGLAS,,6304318123,,yes,1
DOUGLAS,,6304318201,,yes,5
DOUGLAS,,6304318202,,yes,5
DOUGLAS,,6304318203,,yes,5
DOUGLAS,,6304318204,,yes,5
DOUGLAS,,6304318205,,yes,5
DOUGLAS,,6304318209,,yes,5
DOUGLAS,,6304318210,,yes,5
DOUGLAS,,6304318211,,yes,5
DOUGLAS,,6304318212,,yes,5
DOUGLAS,,6304318213,,yes,5
DOUGLAS,,6304318214,,yes,5
DOUGLAS,,6304318215,,yes,5
DOUGLAS,,6304318216,,yes,5
DOUGLAS,,6304318217,,yes,5
DOUGLAS,,6304318218,,yes,5
DOUGLAS,,6304318219,,yes,5
DOUGLAS,,6304318220,,yes,5
DOUGLAS,,6304318221,,yes,5
DOUGLAS,,6304318222,,yes,5
DOUGLAS,,6304318223,,yes,5
DOUGLAS,,6304318224,,yes,5
DOUGLAS,,6304318225,,yes,5
DOUGLAS,,6304318226,,yes,5
DOUGLAS,,6304318227,,yes,5
DOUGLAS,,6304318228,,yes,5
DOUGLAS,,6304318229,,yes,5
DOUGLAS,,6304318230,,yes,5
DOUGLAS,,6304318231,,yes,5
DOUGLAS,,6304318234,,yes,5
DOUGLAS,,6304318235,,yes,5
DOUGLAS,,6304318236,,yes,5
DOUGLAS,,6304318237,,yes,5
DOUGLAS,,6304318238,,yes,5
DOUGLAS,,6304318239,,yes,5
DOUGLAS,,6304318240,,yes,5
DOUGLAS,,6304318241,,yes,5
DOUGLAS,,6304318242,,yes,5
DOUGLAS,,6304318244,,yes,5
DOUGLAS,,6304318246,,yes,5
DOUGLAS,,6304318248,,yes,5
DOUGLAS,,6304318270,,yes,2
DOUGLAS,,6304418001,,yes,3
DOUGLAS,,6304418006,,yes,2
DOUGLAS,,6304418007,,yes,2
DOUGLAS,,6304418008,,yes,2
DOUGLAS,,6304418010,,yes,1
DOUGLAS,,6304418011,,yes,1
DOUGLAS,,6304418012,,yes,1
DOUGLAS,,6304418018,,yes,1
DOUGLAS,,6304418019,,yes,1
DOUGLAS,,6304418032,,yes,2
DOUGLAS,,6304418033,,yes,3
DOUGLAS,,6304418034,,yes,1
DOUGLAS,,6304418040,,yes,1
DOUGLAS,,6304418041,,yes,1
DOUGLAS,,6304418044,,yes,2
DOUGLAS,,6304418045,,yes,2
DOUGLAS,,6304418048,,yes,1
DOUGLAS,,6304418049,,yes,1
DOUGLAS,,6304418051,,yes,3
DOUGLAS,,6304418052,,yes,2
DOUGLAS,,6304418053,,yes,3
DOUGLAS,,6304418054,,yes,1
DOUGLAS,,6304418055,,yes,3
DOUGLAS,,6304418056,,yes,3
DOUGLAS,,6304418057,,yes,3
DOUGLAS,,6304418058,,yes,1
DOUGLAS,,6304418059,,yes,1
DOUGLAS,,6304418060,,yes,1
DOUGLAS,,6304418061,,yes,1
DOUGLAS,,6304418063,,yes,1
DOUGLAS,,6304418064,,yes,1
DOUGLAS,,6304418066,,yes,1
DOUGLAS,,6304418067,,yes,1
DOUGLAS,,6304418071,,yes,1
DOUGLAS,,6304418082,,yes,3
DOUGLAS,,6304418083,,yes,2
DOUGLAS,,6304418084,,yes,2
DOUGLAS,,6304418085,,yes,2
DOUGLAS,,6304418087,,yes,2
DOUGLAS,,6304418088,,yes,2
DOUGLAS,,6304418089,,yes,2
DOUGLAS,,6304418090,,yes,2
DOUGLAS,,6304418091,,yes,2
DOUGLAS,,6304418092,,yes,2
DOUGLAS,,6304418093,,yes,2
DOUGLAS,,6304418094,,yes,2
DOUGLAS,,6304418095,,yes,2
DOUGLAS,,6304418096,,yes,2
DOUGLAS,,6304418097,,yes,2
DOUGLAS,,6304418098,,yes,2
DOUGLAS,,6304418099,,yes,3
DOUGLAS,,6304418100,,yes,2
DOUGLAS,,6304418101,,yes,2
DOUGLAS,,6304418102,,yes,2
DOUGLAS,,6304418103,,yes,2
DOUGLAS,,6304418106,,yes,2
DOUGLAS,,6304418107,,yes,3
DOUGLAS,,6304418108,,yes,3
DOUGLAS,,6304418109,,yes,1
DOUGLAS,,6304418110,,yes,1
DOUGLAS,,6304418113,,yes,1
DOUGLAS,,6304418114,,yes,1
DOUGLAS,,6304418128,,yes,1
DOUGLAS,,6304418130,,yes,1
DOUGLAS,,6304418134,,yes,2
DOUGLAS,,6304418137,,yes,1
DOUGLAS,,6999918999,,yes,2
DOUGLAS,,990,,yes,1
DOUGLAS,,Absentee,,yes,1
DOUGLAS,,Early-CRWB,,yes,1
DOUGLAS,,Early-FPKS,,yes,1
DOUGLAS,,Early-HRER,,yes,1
DOUGLAS,,Early-HRMV,,yes,1
DOUGLAS,,Early-LAKS,,yes,1
DOUGLAS,,Early-LTSM,,yes,1
DOUGLAS,,Early-PKMV,,yes,1
DOUGLAS,,Early-PKPL,,yes,1
DOUGLAS,,Early-PRKS,,yes,1
DOUGLAS,,Early-RCKS,,yes,1
DOUGLAS,,PROV HD 43,,yes,1
DOUGLAS,,PROV HD 44,,yes,1
DOUGLAS,,PROV HD 45,,yes,1
DOUGLAS,,PROV RTD G,,yes,1
DOUGLAS,,PROV RTD H,,yes,1
DOUGLAS,,PROV SD 4,,yes,1
DOUGLAS,,Provisiona,,yes,1
DOUGLAS,,Provisional,,yes,3
EAGLE,,2052619001,,yes,5
EAGLE,,2052619002,,yes,5
EAGLE,,2052619003,,yes,5
EAGLE,,2052619011,,yes,5
EAGLE,,2052619012,,yes,5
EAGLE,,2052619013,,yes,5
EAGLE,,2052619014,,yes,5
EAGLE,,2052619015,,yes,5
EAGLE,,2052619019,,yes,5
EAGLE,,2082619001,,yes,2
EAGLE,,2082619002,,yes,2
EAGLE,,2082619003,,yes,2
EAGLE,,2082619004,,yes,2
EAGLE,,2082619005,,yes,2
EAGLE,,2082619006,,yes,2
EAGLE,,2082619009,,yes,2
EAGLE,,2082619012,,yes,2
EAGLE,,2082619013,,yes,2
EAGLE,,2082619014,,yes,2
EAGLE,,2082619015,,yes,2
EAGLE,,2082619016,,yes,2
EAGLE,,2082619017,,yes,2
EAGLE,,2082619018,,yes,2
EAGLE,,2082619019,,yes,2
EAGLE,,2082619020,,yes,2
EAGLE,,2082619021,,yes,2
EAGLE,,2082619022,,yes,2
EAGLE,,2082619026,,yes,2
EAGLE,,2082619027,,yes,2
EAGLE,,2082619028,,yes,2
EAGLE,,2082619029,,yes,2
EAGLE,,2082619030,,yes,2
EAGLE,,2082619031,,yes,2
EAGLE,,2082619032,,yes,2
EAGLE,,2085619001,,yes,3
EAGLE,,2085619002,,yes,3
EAGLE,,2085619003,,yes,3
EAGLE,,2085619004,,yes,3
EAGLE,,2085619005,,yes,3
EAGLE,,2085619006,,yes,3
EAGLE,,2085619009,,yes,3
EAGLE,,2085619010,,yes,3
EAGLE,,2085619011,,yes,3
EAGLE,,2085619012,,yes,3
EAGLE,,2085619013,,yes,3
EAGLE,,2085619014,,yes,3
EAGLE,,2085619015,,yes,3
EAGLE,,2085619016,,yes,3
EAGLE,,2085619017,,yes,3
EAGLE,,2085619018,,yes,3
EAGLE,,2085619019,,yes,3
EAGLE,,2085619020,,yes,3
EAGLE,,2085619021,,yes,3
EAGLE,,2085619022,,yes,3
EAGLE,,2085619023,,yes,3
EAGLE,,2085619026,,yes,3
EAGLE,,2085619027,,yes,3
EAGLE,,2085619028,,yes,3
EAGLE,,2085619029,,yes,3
EAGLE,,2085619030,,yes,1
EAGLE,,2085719010,,yes,2
EAGLE,,2086119007,,yes,3
EAGLE,,2086119008,,yes,3
EAGLE,,2086119024,,yes,3
EAGLE,,2086119025,,yes,3
EAGLE,,2999919999,,yes,2
EAGLE,,3052619004,,yes,5
EAGLE,,3052619005,,yes,5
EAGLE,,3052619006,,yes,5
EAGLE,,3052619007,,yes,5
EAGLE,,3052619008,,yes,5
EAGLE,,3052619009,,yes,5
EAGLE,,3052619010,,yes,5
EAGLE,,3052619016,,yes,5
EAGLE,,3052619017,,yes,5
EAGLE,,3052619018,,yes,5
EAGLE,,3052619020,,yes,5
EAGLE,,3052619021,,yes,5
EAGLE,,3052619022,,yes,5
EAGLE,,3052619023,,yes,5
EAGLE,,3052619024,,yes,5
EAGLE,,3052619025,,yes,5
EAGLE,,3052619026,,yes,5
EAGLE,,3052619027,,yes,5
EAGLE,,3052619028,,yes,5
EAGLE,,3052619029,,yes,5
EAGLE,,3052619030,,yes,5
EAGLE,,3052619037,,yes,2
EAGLE,,3055719007,,yes,2
EAGLE,,3055719008,,yes,2
EAGLE,,3055719024,,yes,2
EAGLE,,3055719025,,yes,2
EAGLE,,3082619023,,yes,2
EAGLE,,3082619033,,yes,2
EAGLE,,3085719011,,yes,2
EAGLE,,3085719034,,yes,2
EAGLE,,960,,yes,1
EAGLE,,970,,yes,1
EAGLE,,980,,yes,1
EAGLE,,990,,yes,1
EAGLE,,Absentee\Early,,yes,1
EAGLE,,Provisional,,yes,2
EL PASO,,388,,yes,1
EL PASO,,4355621500,,yes,2
EL PASO,,4355621501,,yes,2
EL PASO,,4355621502,,yes,2
EL PASO,,4355621524,,yes,2
EL PASO,,4355621527,,yes,2
EL PASO,,4355621554,,yes,2
EL PASO,,4355621560,,yes,2
EL PASO,,4355621561,,yes,1
EL PASO,,5000021372,,yes,1
EL PASO,,5000021378,,yes,1
EL PASO,,5000021386,,yes,1
EL PASO,,5021821745,,yes,5
EL PASO,,5021921452,,yes,5
EL PASO,,5021921500,,yes,5
EL PASO,,5021921501,,yes,5
EL PASO,,5021921502,,yes,5
EL PASO,,5021921521,,yes,5
EL PASO,,5021921522,,yes,5
EL PASO,,5021921523,,yes,5
EL PASO,,5021921524,,yes,5
EL PASO,,5021921554,,yes,5
EL PASO,,5021921560,,yes,5
EL PASO,,5021921653,,yes,5
EL PASO,,5021921828,,yes,5
EL PASO,,5022021740,,yes,5
EL PASO,,5022121632,,yes,5
EL PASO,,5022121639,,yes,5
EL PASO,,5022121645,,yes,1
EL PASO,,5022121652,,yes,5
EL PASO,,5022121801,,yes,5
EL PASO,,5022121802,,yes,5
EL PASO,,5022121803,,yes,5
EL PASO,,5022121804,,yes,5
EL PASO,,5022121805,,yes,3
EL PASO,,5022121806,,yes,2
EL PASO,,5022121807,,yes,2
EL PASO,,5022121808,,yes,2
EL PASO,,5022121839,,yes,5
EL PASO,,5042021074,,yes,3
EL PASO,,5042021076,,yes,3
EL PASO,,5042021111,,yes,3
EL PASO,,5042021136,,yes,3
EL PASO,,5042021158,,yes,3
EL PASO,,5042021181,,yes,3
EL PASO,,5042021192,,yes,3
EL PASO,,5042021247,,yes,3
EL PASO,,5042021260,,yes,3
EL PASO,,5042021265,,yes,3
EL PASO,,5042021282,,yes,3
EL PASO,,5042021288,,yes,3
EL PASO,,5042021290,,yes,3
EL PASO,,5042021300,,yes,3
EL PASO,,5042021309,,yes,3
EL PASO,,5042021333,,yes,3
EL PASO,,5042021336,,yes,3
EL PASO,,5042021339,,yes,3
EL PASO,,5042021349,,yes,3
EL PASO,,5042021355,,yes,3
EL PASO,,5042021356,,yes,3
EL PASO,,5042021372,,yes,3
EL PASO,,5091421044,,yes,3
EL PASO,,5091421101,,yes,2
EL PASO,,5091421102,,yes,2
EL PASO,,5091421103,,yes,2
EL PASO,,5091421104,,yes,2
EL PASO,,5091421105,,yes,3
EL PASO,,5091421116,,yes,2
EL PASO,,5091421148,,yes,3
EL PASO,,5091421151,,yes,3
EL PASO,,5091421159,,yes,3
EL PASO,,5091421160,,yes,3
EL PASO,,5091421161,,yes,3
EL PASO,,5091421164,,yes,3
EL PASO,,5091421175,,yes,3
EL PASO,,5091421178,,yes,3
EL PASO,,5091421179,,yes,3
EL PASO,,5091421190,,yes,3
EL PASO,,5091421191,,yes,3
EL PASO,,5091421201,,yes,2
EL PASO,,5091421202,,yes,5
EL PASO,,5091421203,,yes,2
EL PASO,,5091421204,,yes,2
EL PASO,,5091421205,,yes,2
EL PASO,,5091421206,,yes,2
EL PASO,,5091421207,,yes,2
EL PASO,,5091421208,,yes,2
EL PASO,,5091421210,,yes,3
EL PASO,,5091421211,,yes,3
EL PASO,,5091421212,,yes,3
EL PASO,,5091421215,,yes,7
EL PASO,,5091421216,,yes,7
EL PASO,,5091421217,,yes,7
EL PASO,,5091421220,,yes,7
EL PASO,,5091421221,,yes,5
EL PASO,,5091421222,,yes,5
EL PASO,,5091421223,,yes,5
EL PASO,,5091421224,,yes,7
EL PASO,,5091421225,,yes,7
EL PASO,,5091421226,,yes,5
EL PASO,,5091421227,,yes,4
EL PASO,,5091421228,,yes,6
EL PASO,,5091421229,,yes,3
EL PASO,,5091421230,,yes,7
EL PASO,,5091421231,,yes,7
EL PASO,,5091421232,,yes,7
EL PASO,,5091421233,,yes,7
EL PASO,,5091421234,,yes,5
EL PASO,,5091421236,,yes,5
EL PASO,,5091421237,,yes,5
EL PASO,,5091421238,,yes,5
EL PASO,,5091421239,,yes,5
EL PASO,,5091421240,,yes,2
EL PASO,,5091421244,,yes,2
EL PASO,,5091421245,,yes,2
EL PASO,,5091421246,,yes,5
EL PASO,,5091421247,,yes,2
EL PASO,,5091421248,,yes,2
EL PASO,,5091421249,,yes,3
EL PASO,,5091421250,,yes,3
EL PASO,,5091421251,,yes,3
EL PASO,,5091421252,,yes,3
EL PASO,,5091421254,,yes,2
EL PASO,,5091421256,,yes,2
EL PASO,,5091421259,,yes,3
EL PASO,,5091421269,,yes,3
EL PASO,,5091421270,,yes,3
EL PASO,,5091421273,,yes,3
EL PASO,,5091421279,,yes,3
EL PASO,,5091421296,,yes,3
EL PASO,,5091421302,,yes,3
EL PASO,,5091421303,,yes,3
EL PASO,,5091421304,,yes,3
EL PASO,,5091421313,,yes,3
EL PASO,,5091421316,,yes,3
EL PASO,,5091421318,,yes,3
EL PASO,,5091421319,,yes,3
EL PASO,,5091421325,,yes,3
EL PASO,,5091421326,,yes,3
EL PASO,,5091421345,,yes,3
EL PASO,,5091421358,,yes,3
EL PASO,,5091421359,,yes,3
EL PASO,,5091421360,,yes,3
EL PASO,,5091421371,,yes,3
EL PASO,,5091421375,,yes,3
EL PASO,,5091421382,,yes,2
EL PASO,,5091421445,,yes,2
EL PASO,,5091521253,,yes,2
EL PASO,,5091521445,,yes,5
EL PASO,,5091521454,,yes,4
EL PASO,,5091521455,,yes,2
EL PASO,,5091521456,,yes,2
EL PASO,,5091621004,,yes,3
EL PASO,,5091621046,,yes,3
EL PASO,,5091621047,,yes,3
EL PASO,,5091621083,,yes,3
EL PASO,,5091621100,,yes,3
EL PASO,,5091621101,,yes,3
EL PASO,,5091621102,,yes,3
EL PASO,,5091621110,,yes,3
EL PASO,,5091621145,,yes,3
EL PASO,,5091621152,,yes,3
EL PASO,,5091621166,,yes,3
EL PASO,,5091621167,,yes,3
EL PASO,,5091621186,,yes,3
EL PASO,,5091621200,,yes,3
EL PASO,,5091621206,,yes,3
EL PASO,,5091621215,,yes,3
EL PASO,,5091621286,,yes,3
EL PASO,,5091621289,,yes,3
EL PASO,,5091621310,,yes,3
EL PASO,,5091821089,,yes,2
EL PASO,,5091821105,,yes,2
EL PASO,,5091821106,,yes,2
EL PASO,,5091821107,,yes,5
EL PASO,,5091821108,,yes,5
EL PASO,,5091821109,,yes,7
EL PASO,,5091821117,,yes,2
EL PASO,,5091821748,,yes,2
EL PASO,,5091921209,,yes,3
EL PASO,,5091921210,,yes,5
EL PASO,,5091921211,,yes,5
EL PASO,,5091921212,,yes,5
EL PASO,,5091921213,,yes,5
EL PASO,,5091921214,,yes,5
EL PASO,,5091921218,,yes,5
EL PASO,,5091921219,,yes,5
EL PASO,,5091921303,,yes,5
EL PASO,,5091921304,,yes,2
EL PASO,,5091921310,,yes,5
EL PASO,,5091921311,,yes,5
EL PASO,,5091921312,,yes,5
EL PASO,,5091921313,,yes,5
EL PASO,,5091921314,,yes,5
EL PASO,,5091921315,,yes,5
EL PASO,,5091921316,,yes,5
EL PASO,,5091921317,,yes,3
EL PASO,,5091921318,,yes,2
EL PASO,,5091921319,,yes,2
EL PASO,,5091921320,,yes,5
EL PASO,,5091921321,,yes,5
EL PASO,,5091921322,,yes,5
EL PASO,,5091921440,,yes,5
EL PASO,,5091921441,,yes,5
EL PASO,,5091921442,,yes,5
EL PASO,,5091921443,,yes,5
EL PASO,,5091921444,,yes,5
EL PASO,,5091921446,,yes,3
EL PASO,,5091921447,,yes,3
EL PASO,,5091921448,,yes,2
EL PASO,,5091921449,,yes,2
EL PASO,,5091921450,,yes,2
EL PASO,,5091921525,,yes,5
EL PASO,,5092021072,,yes,3
EL PASO,,5092021073,,yes,3
EL PASO,,5092021075,,yes,3
EL PASO,,5092021101,,yes,5
EL PASO,,5092021102,,yes,5
EL PASO,,5092021103,,yes,5
EL PASO,,5092021104,,yes,5
EL PASO,,5092021105,,yes,5
EL PASO,,5092021106,,yes,5
EL PASO,,5092021116,,yes,3
EL PASO,,5092021117,,yes,3
EL PASO,,5092021153,,yes,3
EL PASO,,5092021200,,yes,7
EL PASO,,5092021201,,yes,5
EL PASO,,5092021202,,yes,5
EL PASO,,5092021203,,yes,5
EL PASO,,5092021204,,yes,5
EL PASO,,5092021205,,yes,5
EL PASO,,5092021206,,yes,5
EL PASO,,5092021207,,yes,5
EL PASO,,5092021208,,yes,3
EL PASO,,5092021209,,yes,2
EL PASO,,5092021210,,yes,2
EL PASO,,5092021211,,yes,2
EL PASO,,5092021212,,yes,2
EL PASO,,5092021223,,yes,3
EL PASO,,5092021226,,yes,2
EL PASO,,5092021233,,yes,3
EL PASO,,5092021240,,yes,3
EL PASO,,5092021243,,yes,3
EL PASO,,5092021248,,yes,1
EL PASO,,5092021253,,yes,3
EL PASO,,5092021254,,yes,3
EL PASO,,5092021271,,yes,3
EL PASO,,5092021295,,yes,3
EL PASO,,5092021297,,yes,3
EL PASO,,5092021301,,yes,7
EL PASO,,5092021302,,yes,7
EL PASO,,5092021303,,yes,2
EL PASO,,5092021304,,yes,2
EL PASO,,5092021310,,yes,2
EL PASO,,5092021311,,yes,2
EL PASO,,5092021312,,yes,2
EL PASO,,5092021313,,yes,2
EL PASO,,5092021314,,yes,2
EL PASO,,5092021315,,yes,2
EL PASO,,5092021316,,yes,2
EL PASO,,5092021317,,yes,2
EL PASO,,5092021318,,yes,2
EL PASO,,5092021319,,yes,2
EL PASO,,5092021321,,yes,3
EL PASO,,5092021322,,yes,3
EL PASO,,5092021323,,yes,5
EL PASO,,5092021354,,yes,3
EL PASO,,5092021357,,yes,3
EL PASO,,5092021373,,yes,3
EL PASO,,5092021374,,yes,3
EL PASO,,5092021383,,yes,2
EL PASO,,5092021387,,yes,1
EL PASO,,5092021741,,yes,5
EL PASO,,5092121146,,yes,3
EL PASO,,5092121196,,yes,3
EL PASO,,5092121281,,yes,3
EL PASO,,5092121305,,yes,3
EL PASO,,5092221235,,yes,2
EL PASO,,5092221236,,yes,2
EL PASO,,5092221237,,yes,2
EL PASO,,5092221238,,yes,2
EL PASO,,5092221241,,yes,2
EL PASO,,5092221246,,yes,2
EL PASO,,5092221247,,yes,2
EL PASO,,5101421088,,yes,2
EL PASO,,5101421097,,yes,2
EL PASO,,5101421134,,yes,2
EL PASO,,5101421135,,yes,2
EL PASO,,5101421141,,yes,5
EL PASO,,5101421142,,yes,5
EL PASO,,5101421143,,yes,5
EL PASO,,5101421144,,yes,5
EL PASO,,5101421145,,yes,5
EL PASO,,5101421146,,yes,5
EL PASO,,5101421163,,yes,3
EL PASO,,5101421164,,yes,3
EL PASO,,5101421234,,yes,2
EL PASO,,5101421235,,yes,5
EL PASO,,5101421239,,yes,5
EL PASO,,5101421240,,yes,5
EL PASO,,5101421241,,yes,5
EL PASO,,5101421242,,yes,7
EL PASO,,5101421243,,yes,5
EL PASO,,5101421244,,yes,3
EL PASO,,5101421245,,yes,3
EL PASO,,5101521077,,yes,3
EL PASO,,5101521085,,yes,3
EL PASO,,5101521092,,yes,3
EL PASO,,5101521109,,yes,3
EL PASO,,5101521114,,yes,3
EL PASO,,5101521117,,yes,3
EL PASO,,5101521138,,yes,3
EL PASO,,5101521140,,yes,3
EL PASO,,5101521141,,yes,3
EL PASO,,5101521150,,yes,3
EL PASO,,5101521155,,yes,3
EL PASO,,5101521159,,yes,5
EL PASO,,5101521163,,yes,3
EL PASO,,5101521169,,yes,3
EL PASO,,5101521170,,yes,3
EL PASO,,5101521173,,yes,3
EL PASO,,5101521174,,yes,3
EL PASO,,5101521184,,yes,3
EL PASO,,5101521193,,yes,3
EL PASO,,5101521199,,yes,3
EL PASO,,5101521204,,yes,3
EL PASO,,5101521208,,yes,3
EL PASO,,5101521209,,yes,3
EL PASO,,5101521218,,yes,3
EL PASO,,5101521227,,yes,3
EL PASO,,5101521229,,yes,3
EL PASO,,5101521234,,yes,3
EL PASO,,5101521237,,yes,3
EL PASO,,5101521245,,yes,3
EL PASO,,5101521250,,yes,3
EL PASO,,5101521268,,yes,3
EL PASO,,5101521280,,yes,3
EL PASO,,5101521284,,yes,3
EL PASO,,5101521291,,yes,3
EL PASO,,5101521292,,yes,3
EL PASO,,5101521298,,yes,3
EL PASO,,5101521301,,yes,3
EL PASO,,5101521314,,yes,3
EL PASO,,5101521315,,yes,3
EL PASO,,5101521342,,yes,3
EL PASO,,5101521343,,yes,3
EL PASO,,5101521351,,yes,3
EL PASO,,5101521353,,yes,3
EL PASO,,5101521367,,yes,3
EL PASO,,5101521368,,yes,3
EL PASO,,5101521369,,yes,3
EL PASO,,5101521370,,yes,3
EL PASO,,5101521376,,yes,3
EL PASO,,5101521378,,yes,2
EL PASO,,5101521379,,yes,2
EL PASO,,5101521380,,yes,2
EL PASO,,5101521384,,yes,2
EL PASO,,5101521385,,yes,2
EL PASO,,5101521401,,yes,7
EL PASO,,5101521402,,yes,7
EL PASO,,5101521403,,yes,7
EL PASO,,5101521404,,yes,7
EL PASO,,5101521405,,yes,7
EL PASO,,5101521406,,yes,7
EL PASO,,5101521407,,yes,5
EL PASO,,5101521408,,yes,5
EL PASO,,5101521409,,yes,2
EL PASO,,5101521410,,yes,2
EL PASO,,5101521411,,yes,2
EL PASO,,5101521412,,yes,2
EL PASO,,5101521413,,yes,2
EL PASO,,5101521416,,yes,2
EL PASO,,5101521417,,yes,4
