precinct_id,vap_18plus,white_vap,black_vap,hispanic_vap,native_vap,asian_vap,pacific_vap,multiracial_vap,white_vap_pct,black_vap_pct,hispanic_vap_pct,native_vap_pct,asian_vap_pct,pacific_vap_pct,multiracial_vap_pct
ADAMS - 001250,1950,781,126,833,4,114,0,94,40.05,6.46,42.72,0.21,5.85,0.0,4.82
ADAMS - 001251,1462,1094,63,289,0,8,0,11,74.83,4.31,19.77,0.0,0.55,0.0,0.75
ADAMS - 001252,1343,966,26,200,0,97,0,57,71.93,1.94,14.89,0.0,7.22,0.0,4.24
ADAMS - 001253,849,352,156,181,13,49,0,29,41.46,18.37,21.32,1.53,5.77,0.0,3.42
ADAMS - 001254,1532,680,0,837,6,0,0,18,44.39,0.0,54.63,0.39,0.0,0.0,1.17
ADAMS - 001255,1153,496,2,632,0,15,0,3,43.02,0.17,54.81,0.0,1.3,0.0,0.26
ALAMOSA - 003001,912,470,0,348,11,0,0,65,51.54,0.0,38.16,1.21,0.0,0.0,7.13
ALAMOSA - 003002,1492,964,97,355,10,39,14,39,64.61,6.5,23.79,0.67,2.61,0.94,2.61
ALAMOSA - 003003,1731,1027,41,575,0,64,0,0,59.33,2.37,33.22,0.0,3.7,0.0,0.0
ALAMOSA - 003004,2224,1179,67,942,4,0,0,64,53.01,3.01,42.36,0.18,0.0,0.0,2.88
ALAMOSA - 003005,963,781,5,100,8,0,0,48,81.1,0.52,10.38,0.83,0.0,0.0,4.98
ALAMOSA - 003006,1123,431,0,616,35,17,0,17,38.38,0.0,54.85,3.12,1.51,0.0,1.51
ALAMOSA - 003007,2817,710,24,2074,9,10,0,36,25.2,0.85,73.62,0.32,0.35,0.0,1.28
ALAMOSA - 003008,860,611,1,211,0,0,0,3,71.05,0.12,24.53,0.0,0.0,0.0,0.35
ARAPAHOE - 005101,1940,1028,54,717,85,0,0,49,52.99,2.78,36.96,4.38,0.0,0.0,2.53
ARAPAHOE - 005102,1550,1011,27,411,42,17,0,92,65.23,1.74,26.52,2.71,1.1,0.0,5.94
ARAPAHOE - 005103,1071,585,11,339,0,47,0,31,54.62,1.03,31.65,0.0,4.39,0.0,2.89
ARAPAHOE - 005104,880,449,1,265,0,29,0,13,51.02,0.11,30.11,0.0,3.3,0.0,1.48
ARAPAHOE - 005105,2192,1834,73,172,6,50,0,72,83.67,3.33,7.85,0.27,2.28,0.0,3.28
ARAPAHOE - 005106,732,650,10,44,0,92,0,0,88.8,1.37,6.01,0.0,12.57,0.0,0.0
ARAPAHOE - 005107,1181,905,9,275,3,0,0,10,76.63,0.76,23.29,0.25,0.0,0.0,0.85
ARAPAHOE - 005108,844,677,6,91,1,33,0,19,80.21,0.71,10.78,0.12,3.91,0.0,2.25
ARAPAHOE - 005109,702,577,0,81,0,13,0,8,82.19,0.0,11.54,0.0,1.85,0.0,1.14
ARAPAHOE - 005110,535,434,10,76,0,15,0,1,81.12,1.87,14.21,0.0,2.8,0.0,0.19
ARAPAHOE - 005111,1976,1517,64,243,16,52,2,49,76.77,3.24,12.3,0.81,2.63,0.1,2.48
ARAPAHOE - 005112,891,696,4,161,1,37,3,17,78.11,0.45,18.07,0.11,4.15,0.34,1.91
ARAPAHOE - 005113,1057,821,28,138,0,36,0,24,77.67,2.65,13.06,0.0,3.41,0.0,2.27
ARAPAHOE - 005114,1558,902,180,410,39,9,5,32,57.89,11.55,26.32,2.5,0.58,0.32,2.05
ARAPAHOE - 005115,1353,1074,23,194,11,6,0,48,79.38,1.7,14.34,0.81,0.44,0.0,3.55
ARAPAHOE - 005116,1631,1326,17,172,9,4,0,81,81.3,1.04,10.55,0.55,0.25,0.0,4.97
ARAPAHOE - 005117,2071,1397,117,407,0,41,18,112,67.46,5.65,19.65,0.0,1.98,0.87,5.41
ARAPAHOE - 005118,984,842,12,85,0,9,0,29,85.57,1.22,8.64,0.0,0.91,0.0,2.95
ARAPAHOE - 005119,765,694,0,37,0,22,0,21,90.72,0.0,4.84,0.0,2.88,0.0,2.75
ARAPAHOE - 005120,1020,776,247,43,0,0,0,17,76.08,24.22,4.22,0.0,0.0,0.0,1.67
ARAPAHOE - 005121,737,609,38,24,0,7,0,20,82.63,5.16,3.26,0.0,0.95,0.0,2.71
ARAPAHOE - 005122,845,595,6,145,0,89,0,35,70.41,0.71,17.16,0.0,10.53,0.0,4.14
ARAPAHOE - 005123,1274,1194,2,72,0,0,2,16,93.72,0.16,5.65,0.0,0.0,0.16,1.26
ARAPAHOE - 005124,1482,1159,65,252,0,0,11,7,78.21,4.39,17.0,0.0,0.0,0.74,0.47
ARAPAHOE - 005125,929,687,67,112,0,15,0,42,73.95,7.21,12.06,0.0,1.61,0.0,4.52
ARAPAHOE - 005126,1158,788,57,226,5,2,0,57,68.05,4.92,19.52,0.43,0.17,0.0,4.92
ARAPAHOE - 005127,184,95,30,49,0,2,0,5,51.63,16.3,26.63,0.0,1.09,0.0,2.72
ARAPAHOE - 005128,365,290,23,35,0,0,0,7,79.45,6.3,9.59,0.0,0.0,0.0,1.92
ARAPAHOE - 005129,601,500,0,67,0,5,0,35,83.19,0.0,11.15,0.0,0.83,0.0,5.82
ARAPAHOE - 005130,1087,991,0,66,0,5,0,10,91.17,0.0,6.07,0.0,0.46,0.0,0.92
ARAPAHOE - 005131,964,887,9,55,0,5,0,12,92.01,0.93,5.71,0.0,0.52,0.0,1.24
ARAPAHOE - 005132,1025,904,19,26,0,55,0,17,88.2,1.85,2.54,0.0,5.37,0.0,1.66
ARAPAHOE - 005133,750,699,0,30,0,21,0,0,93.2,0.0,4.0,0.0,2.8,0.0,0.0
ARAPAHOE - 005134,590,535,0,18,0,25,0,12,90.68,0.0,3.05,0.0,4.24,0.0,2.03
ARAPAHOE - 005135,397,342,0,22,0,9,0,16,86.15,0.0,5.54,0.0,2.27,0.0,4.03
ARAPAHOE - 005136,808,757,0,30,0,11,0,18,93.69,0.0,3.71,0.0,1.36,0.0,2.23
ARAPAHOE - 005137,953,872,17,31,0,28,0,5,91.5,1.78,3.25,0.0,2.94,0.0,0.52
ARAPAHOE - 005138,402,328,16,49,0,0,0,5,81.59,3.98,12.19,0.0,0.0,0.0,1.24
ARAPAHOE - 005139,685,569,54,59,0,0,0,7,83.07,7.88,8.61,0.0,0.0,0.0,1.02
ARAPAHOE - 005140,698,468,0,230,0,0,0,0,67.05,0.0,32.95,0.0,0.0,0.0,0.0
ARAPAHOE - 005141,505,468,0,15,5,5,0,4,92.67,0.0,2.97,0.99,0.99,0.0,0.79
ARAPAHOE - 005142,728,643,32,30,7,6,0,1,88.32,4.4,4.12,0.96,0.82,0.0,0.14
ARAPAHOE - 005143,1153,932,26,151,0,6,0,7,80.83,2.25,13.1,0.0,0.52,0.0,0.61
ARAPAHOE - 005144,861,764,0,83,8,12,0,11,88.73,0.0,9.64,0.93,1.39,0.0,1.28
ARAPAHOE - 005145,605,511,26,61,0,0,0,7,84.46,4.3,10.08,0.0,0.0,0.0,1.16
ARAPAHOE - 005146,669,634,0,29,0,4,0,5,94.77,0.0,4.33,0.0,0.6,0.0,0.75
ARAPAHOE - 005147,812,697,0,98,0,12,0,10,85.84,0.0,12.07,0.0,1.48,0.0,1.23
ARAPAHOE - 005148,569,458,0,95,0,13,0,2,80.49,0.0,16.7,0.0,2.28,0.0,0.35
ARAPAHOE - 005149,1552,1500,6,25,0,24,0,12,96.65,0.39,1.61,0.0,1.55,0.0,0.77
ARAPAHOE - 005150,1205,972,0,135,0,20,28,22,80.66,0.0,11.2,0.0,1.66,2.32,1.83
ARAPAHOE - 005151,1279,922,126,204,0,42,1,45,72.09,9.85,15.95,0.0,3.28,0.08,3.52
ARAPAHOE - 005152,922,734,32,127,0,7,0,4,79.61,3.47,13.77,0.0,0.76,0.0,0.43
ARAPAHOE - 005153,2327,1834,120,182,9,23,0,152,78.81,5.16,7.82,0.39,0.99,0.0,6.53
ARAPAHOE - 005154,1286,1058,11,128,0,0,0,100,82.27,0.86,9.95,0.0,0.0,0.0,7.78
ARAPAHOE - 005155,1001,909,18,47,0,11,0,15,90.81,1.8,4.7,0.0,1.1,0.0,1.5
ARAPAHOE - 005156,447,418,0,15,0,8,0,3,93.51,0.0,3.36,0.0,1.79,0.0,0.67
ARAPAHOE - 005157,714,636,0,34,0,55,0,0,89.08,0.0,4.76,0.0,7.7,0.0,0.0
ARAPAHOE - 005158,985,820,0,123,0,0,0,50,83.25,0.0,12.49,0.0,0.0,0.0,5.08
ARAPAHOE - 005159,778,641,23,110,3,15,0,10,82.39,2.96,14.14,0.39,1.93,0.0,1.29
ARAPAHOE - 005160,1193,974,3,155,25,0,0,17,81.64,0.25,12.99,2.1,0.0,0.0,1.42
ARAPAHOE - 005161,924,826,0,32,0,100,0,0,89.39,0.0,3.46,0.0,10.82,0.0,0.0
ARAPAHOE - 005162,1088,869,11,165,3,18,0,25,79.87,1.01,15.17,0.28,1.65,0.0,2.3
ARAPAHOE - 005163,1414,1107,0,238,8,7,0,45,78.29,0.0,16.83,0.57,0.5,0.0,3.18
ARAPAHOE - 005164,902,746,33,81,0,26,0,14,82.71,3.66,8.98,0.0,2.88,0.0,1.55
ARAPAHOE - 005165,1122,968,13,91,0,0,0,52,86.27,1.16,8.11,0.0,0.0,0.0,4.63
ARAPAHOE - 005166,362,329,0,20,0,0,0,11,90.88,0.0,5.52,0.0,0.0,0.0,3.04
ARAPAHOE - 005167,717,644,0,39,0,16,0,18,89.82,0.0,5.44,0.0,2.23,0.0,2.51
ARAPAHOE - 005168,920,799,1,89,0,5,0,10,86.85,0.11,9.67,0.0,0.54,0.0,1.09
ARAPAHOE - 005169,1124,927,3,189,0,10,0,6,82.47,0.27,16.81,0.0,0.89,0.0,0.53
ARAPAHOE - 005170,1231,1024,0,129,3,25,0,51,83.18,0.0,10.48,0.24,2.03,0.0,4.14
ARAPAHOE - 005171,1543,1375,12,94,0,8,0,47,89.11,0.78,6.09,0.0,0.52,0.0,3.05
ARAPAHOE - 005172,907,843,0,48,0,21,0,7,92.94,0.0,5.29,0.0,2.32,0.0,0.77
ARAPAHOE - 005173,1296,1059,11,105,0,82,0,53,81.71,0.85,8.1,0.0,6.33,0.0,4.09
ARAPAHOE - 005174,787,723,0,26,0,24,0,7,91.87,0.0,3.3,0.0,3.05,0.0,0.89
ARAPAHOE - 005175,911,764,0,98,0,18,0,7,83.86,0.0,10.76,0.0,1.98,0.0,0.77
ARAPAHOE - 005176,1328,1190,3,88,2,0,0,37,89.61,0.23,6.63,0.15,0.0,0.0,2.79
ARAPAHOE - 005177,1194,1052,14,110,0,8,0,34,88.11,1.17,9.21,0.0,0.67,0.0,2.85
ARAPAHOE - 005178,1142,868,13,191,0,27,0,31,76.01,1.14,16.73,0.0,2.36,0.0,2.71
ARAPAHOE - 005179,822,719,0,81,0,5,0,13,87.47,0.0,9.85,0.0,0.61,0.0,1.58
ARAPAHOE - 005180,995,941,0,27,0,21,0,32,94.57,0.0,2.71,0.0,2.11,0.0,3.22
ARAPAHOE - 005181,872,773,9,57,2,7,0,11,88.65,1.03,6.54,0.23,0.8,0.0,1.26
ARAPAHOE - 005182,890,819,0,61,0,5,0,6,92.02,0.0,6.85,0.0,0.56,0.0,0.67
ARAPAHOE - 005183,1713,1283,55,320,0,62,0,0,74.9,3.21,18.68,0.0,3.62,0.0,0.0
ARAPAHOE - 005184,765,591,46,99,0,23,0,4,77.25,6.01,12.94,0.0,3.01,0.0,0.52
ARAPAHOE - 005185,992,838,56,36,0,32,0,20,84.48,5.65,3.63,0.0,3.23,0.0,2.02
ARAPAHOE - 005186,711,643,0,55,0,8,0,8,90.44,0.0,7.74,0.0,1.13,0.0,1.13
ARAPAHOE - 005187,1020,825,0,137,0,55,4,0,80.88,0.0,13.43,0.0,5.39,0.39,0.0
ARAPAHOE - 005188,551,449,4,52,0,18,0,30,81.49,0.73,9.44,0.0,3.27,0.0,5.44
ARAPAHOE - 005189,1035,895,30,28,0,29,0,44,86.47,2.9,2.71,0.0,2.8,0.0,4.25
ARAPAHOE - 005190,1275,1115,30,19,38,90,0,3,87.45,2.35,1.49,2.98,7.06,0.0,0.24
ARAPAHOE - 005191,1056,846,17,48,0,101,0,48,80.11,1.61,4.55,0.0,9.56,0.0,4.55
ARAPAHOE - 005192,1191,1062,0,31,0,79,0,36,89.17,0.0,2.6,0.0,6.63,0.0,3.02
ARAPAHOE - 005193,858,768,0,33,0,21,0,25,89.51,0.0,3.85,0.0,2.45,0.0,2.91
ARAPAHOE - 005194,1151,1027,0,69,3,14,0,36,89.23,0.0,5.99,0.26,1.22,0.0,3.13
ARAPAHOE - 005195,836,777,0,46,2,8,0,0,92.94,0.0,5.5,0.24,0.96,0.0,0.0
ARAPAHOE - 005196,621,531,0,73,0,15,0,2,85.51,0.0,11.76,0.0,2.42,0.0,0.32
ARAPAHOE - 005197,695,637,0,56,0,3,0,4,91.65,0.0,8.06,0.0,0.43,0.0,0.58
ARAPAHOE - 005201,324,323,0,2,0,0,0,5,99.69,0.0,0.62,0.0,0.0,0.0,1.54
ARAPAHOE - 005202,324,323,4,0,0,0,0,5,99.69,1.23,0.0,0.0,0.0,0.0,1.54
ARAPAHOE - 005203,716,672,0,5,8,0,0,18,93.85,0.0,0.7,1.12,0.0,0.0,2.51
ARAPAHOE - 005204,1469,1366,0,18,0,57,0,28,92.99,0.0,1.23,0.0,3.88,0.0,1.91
ARAPAHOE - 005205,718,568,0,98,10,0,15,23,79.11,0.0,13.65,1.39,0.0,2.09,3.2
ARAPAHOE - 005206,613,565,9,17,0,0,0,15,92.17,1.47,2.77,0.0,0.0,0.0,2.45
ARAPAHOE - 005207,1130,1012,23,54,0,0,8,44,89.56,2.04,4.78,0.0,0.0,0.71,3.89
ARAPAHOE - 005208,1115,1003,18,75,0,19,0,11,89.96,1.61,6.73,0.0,1.7,0.0,0.99
ARAPAHOE - 005209,885,807,19,14,0,0,0,28,91.19,2.15,1.58,0.0,0.0,0.0,3.16
ARAPAHOE - 005210,1751,1562,11,120,0,27,0,37,89.21,0.63,6.85,0.0,1.54,0.0,2.11
ARAPAHOE - 005211,741,555,1,45,0,124,0,13,74.9,0.13,6.07,0.0,16.73,0.0,1.75
ARAPAHOE - 005212,1452,1301,7,94,0,30,0,23,89.6,0.48,6.47,0.0,2.07,0.0,1.58
ARAPAHOE - 005213,1156,1026,43,43,0,3,0,18,88.75,3.72,3.72,0.0,0.26,0.0,1.56
ARAPAHOE - 005214,858,731,15,86,0,1,0,48,85.2,1.75,10.02,0.0,0.12,0.0,5.59
ARAPAHOE - 005215,665,594,5,39,0,9,0,0,89.32,0.75,5.86,0.0,1.35,0.0,0.0
ARAPAHOE - 005216,833,760,17,0,0,34,0,10,91.24,2.04,0.0,0.0,4.08,0.0,1.2
ARAPAHOE - 005217,841,775,0,31,0,25,0,6,92.15,0.0,3.69,0.0,2.97,0.0,0.71
ARAPAHOE - 005218,1226,1067,0,108,0,37,0,6,87.03,0.0,8.81,0.0,3.02,0.0,0.49
ARAPAHOE - 005219,1018,910,0,21,0,19,0,80,89.39,0.0,2.06,0.0,1.87,0.0,7.86
ARAPAHOE - 005220,758,589,10,102,0,31,0,26,77.7,1.32,13.46,0.0,4.09,0.0,3.43
ARAPAHOE - 005221,612,586,8,27,0,0,0,5,95.75,1.31,4.41,0.0,0.0,0.0,0.82
ARAPAHOE - 005222,805,758,0,65,0,3,0,5,94.16,0.0,8.07,0.0,0.37,0.0,0.62
ARAPAHOE - 005223,1217,935,8,126,0,29,0,81,76.83,0.66,10.35,0.0,2.38,0.0,6.66
ARAPAHOE - 005224,947,840,20,45,0,26,0,14,88.7,2.11,4.75,0.0,2.75,0.0,1.48
ARAPAHOE - 005225,1204,1155,1,18,0,3,0,45,95.93,0.08,1.5,0.0,0.25,0.0,3.74
ARAPAHOE - 005226,684,579,11,21,0,10,0,49,84.65,1.61,3.07,0.0,1.46,0.0,7.16
ARAPAHOE - 005227,612,558,5,35,0,0,0,10,91.18,0.82,5.72,0.0,0.0,0.0,1.63
ARAPAHOE - 005228,639,513,27,57,0,0,29,13,80.28,4.23,8.92,0.0,0.0,4.54,2.03
ARAPAHOE - 005229,1148,1026,0,49,7,36,0,30,89.37,0.0,4.27,0.61,3.14,0.0,2.61
ARAPAHOE - 005230,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARAPAHOE - 005231,1437,871,50,285,0,184,0,47,60.61,3.48,19.83,0.0,12.8,0.0,3.27
ARAPAHOE - 005232,2065,1866,22,64,0,82,0,31,90.36,1.07,3.1,0.0,3.97,0.0,1.5
ARAPAHOE - 005233,1505,976,58,168,0,171,0,132,64.85,3.85,11.16,0.0,11.36,0.0,8.77
ARAPAHOE - 005234,1363,1151,27,89,11,71,0,21,84.45,1.98,6.53,0.81,5.21,0.0,1.54
ARAPAHOE - 005235,650,551,0,24,0,50,0,0,84.77,0.0,3.69,0.0,7.69,0.0,0.0
ARAPAHOE - 005236,721,550,133,37,0,28,0,24,76.28,18.45,5.13,0.0,3.88,0.0,3.33
ARAPAHOE - 005237,1094,926,0,90,0,28,49,10,84.64,0.0,8.23,0.0,2.56,4.48,0.91
ARAPAHOE - 005238,1149,842,36,166,0,3,0,67,73.28,3.13,14.45,0.0,0.26,0.0,5.83
ARAPAHOE - 005239,1066,948,0,23,0,41,0,54,88.93,0.0,2.16,0.0,3.85,0.0,5.07
ARAPAHOE - 005240,1534,1214,0,48,47,131,0,60,79.14,0.0,3.13,3.06,8.54,0.0,3.91
ARAPAHOE - 005241,825,825,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
ARAPAHOE - 005242,660,573,0,0,0,75,0,46,86.82,0.0,0.0,0.0,11.36,0.0,6.97
ARAPAHOE - 005243,2159,1350,461,236,3,68,4,9,62.53,21.35,10.93,0.14,3.15,0.19,0.42
ARAPAHOE - 005244,1296,884,10,51,6,280,0,49,68.21,0.77,3.94,0.46,21.6,0.0,3.78
ARAPAHOE - 005245,449,358,2,10,0,68,0,7,79.73,0.45,2.23,0.0,15.14,0.0,1.56
ARAPAHOE - 005246,1102,938,0,45,0,112,0,7,85.12,0.0,4.08,0.0,10.16,0.0,0.64
ARAPAHOE - 005247,1569,1030,14,314,8,117,0,93,65.65,0.89,20.01,0.51,7.46,0.0,5.93
ARAPAHOE - 005248,689,533,22,50,6,52,0,10,77.36,3.19,7.26,0.87,7.55,0.0,1.45
ARAPAHOE - 005249,790,776,5,10,0,17,0,0,98.23,0.63,1.27,0.0,2.15,0.0,0.0
ARAPAHOE - 005250,911,800,7,44,0,56,0,6,87.82,0.77,4.83,0.0,6.15,0.0,0.66
ARAPAHOE - 005251,1368,1042,0,26,0,172,0,105,76.17,0.0,1.9,0.0,12.57,0.0,7.68
ARAPAHOE - 005252,1299,1176,8,23,0,66,0,38,90.53,0.62,1.77,0.0,5.08,0.0,2.93
ARAPAHOE - 005253,1520,1193,14,97,0,198,0,15,78.49,0.92,6.38,0.0,13.03,0.0,0.99
ARAPAHOE - 005254,360,297,0,52,0,7,0,3,82.5,0.0,14.44,0.0,1.94,0.0,0.83
ARAPAHOE - 005255,1560,1036,167,142,0,103,0,123,66.41,10.71,9.1,0.0,6.6,0.0,7.88
ARAPAHOE - 005256,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARAPAHOE - 005257,1200,764,63,114,0,240,0,23,63.67,5.25,9.5,0.0,20.0,0.0,1.92
ARAPAHOE - 005258,749,430,44,169,4,39,0,77,57.41,5.87,22.56,0.53,5.21,0.0,10.28
ARAPAHOE - 005259,2698,1526,387,400,2,256,0,94,56.56,14.34,14.83,0.07,9.49,0.0,3.48
ARAPAHOE - 005260,1860,1181,239,331,0,114,0,43,63.49,12.85,17.8,0.0,6.13,0.0,2.31
ARAPAHOE - 005261,1567,891,211,77,0,193,48,141,56.86,13.47,4.91,0.0,12.32,3.06,9.0
ARAPAHOE - 005262,1469,1119,58,114,0,134,0,41,76.17,3.95,7.76,0.0,9.12,0.0,2.79
ARAPAHOE - 005263,962,756,28,63,0,105,0,30,78.59,2.91,6.55,0.0,10.91,0.0,3.12
ARAPAHOE - 005264,1254,918,58,48,0,178,0,25,73.21,4.63,3.83,0.0,14.19,0.0,1.99
ARAPAHOE - 005265,1123,785,42,167,0,32,0,124,69.9,3.74,14.87,0.0,2.85,0.0,11.04
ARAPAHOE - 005266,1049,630,80,209,0,28,0,41,60.06,7.63,19.92,0.0,2.67,0.0,3.91
ARAPAHOE - 005267,1021,585,19,373,0,32,0,33,57.3,1.86,36.53,0.0,3.13,0.0,3.23
ARAPAHOE - 005268,932,641,62,140,5,40,0,23,68.78,6.65,15.02,0.54,4.29,0.0,2.47
ARAPAHOE - 005269,996,767,74,111,0,0,0,44,77.01,7.43,11.14,0.0,0.0,0.0,4.42
ARAPAHOE - 005270,1538,1030,188,158,0,56,1,84,66.97,12.22,10.27,0.0,3.64,0.07,5.46
ARAPAHOE - 005271,1015,468,5,453,0,35,10,35,46.11,0.49,44.63,0.0,3.45,0.99,3.45
ARAPAHOE - 005272,820,476,134,119,0,72,0,25,58.05,16.34,14.51,0.0,8.78,0.0,3.05
ARAPAHOE - 005273,1024,590,215,130,10,38,0,95,57.62,21.0,12.7,0.98,3.71,0.0,9.28
ARAPAHOE - 005274,1303,852,128,117,0,166,0,46,65.39,9.82,8.98,0.0,12.74,0.0,3.53
ARAPAHOE - 005275,603,343,55,131,0,35,0,28,56.88,9.12,21.72,0.0,5.8,0.0,4.64
ARAPAHOE - 005276,372,305,0,42,0,12,0,9,81.99,0.0,11.29,0.0,3.23,0.0,2.42
ARAPAHOE - 005277,967,774,34,127,0,19,0,23,80.04,3.52,13.13,0.0,1.96,0.0,2.38
ARAPAHOE - 005278,423,316,24,66,4,14,0,11,74.7,5.67,15.6,0.95,3.31,0.0,2.6
ARAPAHOE - 005279,829,650,15,102,6,23,0,21,78.41,1.81,12.3,0.72,2.77,0.0,2.53
ARAPAHOE - 005280,945,632,23,183,0,72,0,35,66.88,2.43,19.37,0.0,7.62,0.0,3.7
ARAPAHOE - 005281,1373,1066,26,61,13,172,0,29,77.64,1.89,4.44,0.95,12.53,0.0,2.11
ARAPAHOE - 005282,1291,833,83,122,0,187,0,28,64.52,6.43,9.45,0.0,14.48,0.0,2.17
ARAPAHOE - 005283,846,535,144,17,0,160,0,7,63.24,17.02,2.01,0.0,18.91,0.0,0.83
ARAPAHOE - 005284,989,610,94,193,0,84,0,14,61.68,9.5,19.51,0.0,8.49,0.0,1.42
ARAPAHOE - 005285,522,412,17,47,0,29,0,38,78.93,3.26,9.0,0.0,5.56,0.0,7.28
ARAPAHOE - 005286,2904,1960,103,422,14,223,0,188,67.49,3.55,14.53,0.48,7.68,0.0,6.47
ARAPAHOE - 005301,570,347,17,180,0,8,0,29,60.88,2.98,31.58,0.0,1.4,0.0,5.09
ARAPAHOE - 005302,1414,953,101,326,0,11,4,19,67.4,7.14,23.06,0.0,0.78,0.28,1.34
ARAPAHOE - 005303,1067,761,98,158,5,46,0,6,71.32,9.18,14.81,0.47,4.31,0.0,0.56
ARAPAHOE - 005304,1120,575,99,339,0,82,0,18,51.34,8.84,30.27,0.0,7.32,0.0,1.61
ARAPAHOE - 005305,1247,917,83,144,0,58,0,45,73.54,6.66,11.55,0.0,4.65,0.0,3.61
ARAPAHOE - 005306,851,571,124,113,23,9,0,11,67.1,14.57,13.28,2.7,1.06,0.0,1.29
ARAPAHOE - 005307,1336,595,387,131,0,35,0,188,44.54,28.97,9.81,0.0,2.62,0.0,14.07
ARAPAHOE - 005308,931,688,68,100,40,26,0,14,73.9,7.3,10.74,4.3,2.79,0.0,1.5
ARAPAHOE - 005309,1435,668,252,182,74,229,0,50,46.55,17.56,12.68,5.16,15.96,0.0,3.48
ARAPAHOE - 005310,1498,543,290,222,0,364,0,118,36.25,19.36,14.82,0.0,24.3,0.0,7.88
ARAPAHOE - 005311,1654,931,257,138,0,186,0,105,56.29,15.54,8.34,0.0,11.25,0.0,6.35
ARAPAHOE - 005312,2026,1162,241,398,0,78,0,81,57.35,11.9,19.64,0.0,3.85,0.0,4.0
ARAPAHOE - 005313,1525,799,212,295,0,52,0,158,52.39,13.9,19.34,0.0,3.41,0.0,10.36
ARAPAHOE - 005314,1032,693,116,234,0,9,0,53,67.15,11.24,22.67,0.0,0.87,0.0,5.14
ARAPAHOE - 005315,1177,586,85,282,0,155,0,70,49.79,7.22,23.96,0.0,13.17,0.0,5.95
ARAPAHOE - 005316,1074,765,86,183,0,37,0,12,71.23,8.01,17.04,0.0,3.45,0.0,1.12
ARAPAHOE - 005317,989,579,53,282,0,7,0,47,58.54,5.36,28.51,0.0,0.71,0.0,4.75
ARAPAHOE - 005318,1297,713,133,282,0,47,0,135,54.97,10.25,21.74,0.0,3.62,0.0,10.41
ARAPAHOE - 005319,1953,1120,163,526,0,64,0,80,57.35,8.35,26.93,0.0,3.28,0.0,4.1
ARAPAHOE - 005320,1818,1074,220,324,37,112,0,54,59.08,12.1,17.82,2.04,6.16,0.0,2.97
ARAPAHOE - 005321,1495,1035,110,83,0,198,0,74,69.23,7.36,5.55,0.0,13.24,0.0,4.95
ARAPAHOE - 005322,1203,976,61,64,0,85,0,17,81.13,5.07,5.32,0.0,7.07,0.0,1.41
ARAPAHOE - 005323,39,35,0,0,0,3,0,0,89.74,0.0,0.0,0.0,7.69,0.0,0.0
ARAPAHOE - 005324,456,356,13,38,0,44,0,7,78.07,2.85,8.33,0.0,9.65,0.0,1.54
ARAPAHOE - 005325,1494,1258,53,91,0,74,0,27,84.2,3.55,6.09,0.0,4.95,0.0,1.81
ARAPAHOE - 005326,1059,1025,8,16,0,0,0,10,96.79,0.76,1.51,0.0,0.0,0.0,0.94
ARAPAHOE - 005327,1194,792,123,132,0,126,0,22,66.33,10.3,11.06,0.0,10.55,0.0,1.84
ARAPAHOE - 005328,275,254,3,10,0,9,0,4,92.36,1.09,3.64,0.0,3.27,0.0,1.45
ARAPAHOE - 005329,1740,1269,205,144,0,102,8,6,72.93,11.78,8.28,0.0,5.86,0.46,0.34
ARAPAHOE - 005330,1932,1319,169,106,33,282,0,23,68.27,8.75,5.49,1.71,14.6,0.0,1.19
ARAPAHOE - 005331,752,612,11,73,0,30,0,13,81.38,1.46,9.71,0.0,3.99,0.0,1.73
ARAPAHOE - 005332,1111,896,47,104,0,42,0,22,80.65,4.23,9.36,0.0,3.78,0.0,1.98
ARAPAHOE - 005333,953,549,99,66,0,226,0,13,57.61,10.39,6.93,0.0,23.71,0.0,1.36
ARAPAHOE - 005334,2066,1363,38,555,23,25,0,49,65.97,1.84,26.86,1.11,1.21,0.0,2.37
ARAPAHOE - 005335,1643,1066,134,207,20,175,0,54,64.88,8.16,12.6,1.22,10.65,0.0,3.29
ARAPAHOE - 005336,1984,993,163,644,0,77,0,71,50.05,8.22,32.46,0.0,3.88,0.0,3.58
ARAPAHOE - 005337,1731,749,405,209,0,163,0,205,43.27,23.4,12.07,0.0,9.42,0.0,11.84
ARAPAHOE - 005338,1241,972,74,128,0,81,0,6,78.32,5.96,10.31,0.0,6.53,0.0,0.48
ARAPAHOE - 005339,1384,990,50,175,0,137,0,31,71.53,3.61,12.64,0.0,9.9,0.0,2.24
ARAPAHOE - 005340,3476,1821,686,275,30,439,0,246,52.39,19.74,7.91,0.86,12.63,0.0,7.08
ARAPAHOE - 005341,1862,978,153,337,0,208,0,201,52.52,8.22,18.1,0.0,11.17,0.0,10.79
ARAPAHOE - 005342,2115,1308,99,206,0,64,16,407,61.84,4.68,9.74,0.0,3.03,0.76,19.24
ARAPAHOE - 005343,1401,797,178,185,0,111,0,117,56.89,12.71,13.2,0.0,7.92,0.0,8.35
