year,county,contest,dem,other,rep,total
2018,Broomfield,secretary_of_state,40882.0,1540.0,28562.0,70984.0
2018,Broomfield,treasurer,39968.0,1786.0,28520.0,70274.0
2018,Chaffee,attorney_general,10494.0,780.0,10110.0,21384.0
2018,Chaffee,governor,5461.0,454.0,5018.0,10933.0
2018,Chaffee,lt_governor,5461.0,454.0,5018.0,10933.0
2018,Chaffee,secretary_of_state,10838.0,682.0,9984.0,21504.0
2018,Chaffee,treasurer,10438.0,702.0,10046.0,21186.0
2018,Cheyenne,attorney_general,248.0,60.0,1632.0,1940.0
2018,Cheyenne,governor,138.0,33.0,809.0,980.0
2018,Cheyenne,lt_governor,138.0,33.0,809.0,980.0
2018,Cheyenne,secretary_of_state,296.0,64.0,1602.0,1962.0
2018,Cheyenne,treasurer,270.0,60.0,1608.0,1938.0
2018,Clear Creek,attorney_general,5624.0,492.0,4496.0,10612.0
2018,Clear Creek,governor,2932.0,229.0,2215.0,5376.0
2018,Clear Creek,lt_governor,2932.0,229.0,2215.0,5376.0
2018,Clear Creek,secretary_of_state,5740.0,372.0,4484.0,10596.0
2018,Clear Creek,treasurer,5630.0,428.0,4424.0,10482.0
2018,Conejos,attorney_general,3336.0,150.0,3552.0,7038.0
2018,Conejos,governor,1652.0,133.0,1756.0,3541.0
2018,Conejos,lt_governor,1652.0,133.0,1756.0,3541.0
2018,Conejos,secretary_of_state,3420.0,222.0,3404.0,7046.0
2018,Conejos,treasurer,3420.0,176.0,3442.0,7038.0
2018,Costilla,attorney_general,2094.0,92.0,1024.0,3210.0
2018,Costilla,governor,1012.0,87.0,510.0,1609.0
2018,Costilla,lt_governor,1012.0,87.0,510.0,1609.0
2018,Costilla,secretary_of_state,2126.0,118.0,984.0,3228.0
2018,Costilla,treasurer,2160.0,112.0,938.0,3210.0
2018,Crowley,attorney_general,790.0,136.0,1846.0,2772.0
2018,Crowley,governor,400.0,100.0,888.0,1388.0
2018,Crowley,lt_governor,400.0,100.0,888.0,1388.0
2018,Crowley,secretary_of_state,876.0,140.0,1770.0,2786.0
2018,Crowley,treasurer,796.0,138.0,1812.0,2746.0
2018,Custer,attorney_general,1676.0,174.0,3852.0,5702.0
2018,Custer,governor,895.0,99.0,1869.0,2863.0
2018,Custer,lt_governor,895.0,99.0,1869.0,2863.0
2018,Custer,secretary_of_state,1804.0,146.0,3756.0,5706.0
2018,Custer,treasurer,1648.0,166.0,3850.0,5664.0
2018,Delta,attorney_general,9196.0,938.0,19832.0,29966.0
2018,Delta,governor,4817.0,610.0,9699.0,15126.0
2018,Delta,lt_governor,4817.0,610.0,9699.0,15126.0
2018,Delta,secretary_of_state,9470.0,1034.0,19546.0,30050.0
2018,Delta,treasurer,9176.0,1126.0,19554.0,29856.0
2018,Denver,attorney_general,465596.0,16536.0,129064.0,611196.0
2018,Denver,governor,238762.0,9605.0,60151.0,308518.0
2018,Denver,lt_governor,238762.0,9605.0,60151.0,308518.0
2018,Denver,secretary_of_state,464510.0,11808.0,134294.0,610612.0
2018,Denver,treasurer,460764.0,12360.0,133456.0,606580.0
2018,Dolores,attorney_general,516.0,58.0,1714.0,2288.0
2018,Dolores,governor,270.0,46.0,868.0,1184.0
2018,Dolores,lt_governor,270.0,46.0,868.0,1184.0
2018,Dolores,secretary_of_state,542.0,108.0,1660.0,2310.0
2018,Dolores,treasurer,508.0,104.0,1686.0,2298.0
2018,Douglas,attorney_general,130914.0,706544.0,207760.0,1045218.0
2018,Douglas,governor,71573.0,709941.0,99123.0,880637.0
2018,Douglas,lt_governor,71573.0,5945.0,99123.0,176641.0
2018,Douglas,secretary_of_state,139638.0,701692.0,202054.0,1043384.0
2018,Douglas,treasurer,135422.0,1371340.0,203052.0,1709814.0
2018,Eagle,attorney_general,26386.0,1302.0,15696.0,43384.0
2018,Eagle,governor,13802.0,720.0,7804.0,22326.0
2018,Eagle,lt_governor,13802.0,720.0,7804.0,22326.0
2018,Eagle,secretary_of_state,26038.0,1002.0,16234.0,43274.0
2018,Eagle,treasurer,25186.0,1070.0,16414.0,42670.0
2018,El Paso,attorney_general,207100.0,21568.0,319844.0,548512.0
2018,El Paso,governor,109154.0,12132.0,155006.0,276292.0
2018,El Paso,lt_governor,109154.0,12132.0,155006.0,276292.0
2018,El Paso,secretary_of_state,205886.0,15568.0,327286.0,548740.0
2018,El Paso,treasurer,209580.0,18454.0,316922.0,544956.0
2018,Elbert,attorney_general,6028.0,876.0,22130.0,29034.0
2018,Elbert,governor,3242.0,517.0,10859.0,14618.0
2018,Elbert,lt_governor,3242.0,517.0,10859.0,14618.0
2018,Elbert,secretary_of_state,6690.0,682.0,21572.0,28944.0
2018,Elbert,treasurer,6376.0,800.0,21680.0,28856.0
2018,Fremont,attorney_general,11286.0,1536.0,25938.0,38760.0
2018,Fremont,governor,6022.0,985.0,12574.0,19581.0
2018,Fremont,lt_governor,6022.0,985.0,12574.0,19581.0
2018,Fremont,secretary_of_state,12392.0,1520.0,24812.0,38724.0
2018,Fremont,treasurer,11482.0,1614.0,25442.0,38538.0
2018,Garfield,attorney_general,22948.0,1558.0,23100.0,47606.0
2018,Garfield,governor,11791.0,831.0,11436.0,24058.0
2018,Garfield,lt_governor,11791.0,831.0,11436.0,24058.0
2018,Garfield,secretary_of_state,22758.0,1316.0,22992.0,47066.0
2018,Garfield,treasurer,22232.0,1372.0,23210.0,46814.0
2018,Gilpin,attorney_general,3482.0,324.0,2850.0,6656.0
2018,Gilpin,governor,1809.0,152.0,1407.0,3368.0
2018,Gilpin,lt_governor,1809.0,152.0,1407.0,3368.0
2018,Gilpin,secretary_of_state,3594.0,252.0,2820.0,6666.0
2018,Gilpin,treasurer,3440.0,300.0,2880.0,6620.0
2018,Grand,attorney_general,6730.0,576.0,7848.0,15154.0
2018,Grand,governor,3596.0,312.0,3837.0,7745.0
2018,Grand,lt_governor,3596.0,312.0,3837.0,7745.0
2018,Grand,secretary_of_state,6916.0,434.0,7842.0,15192.0
2018,Grand,treasurer,6662.0,514.0,7764.0,14940.0
2018,Gunnison,attorney_general,10650.0,628.0,5932.0,17210.0
2018,Gunnison,governor,5526.0,332.0,2927.0,8785.0
2018,Gunnison,lt_governor,5526.0,332.0,2927.0,8785.0
2018,Gunnison,secretary_of_state,10852.0,506.0,5898.0,17256.0
2018,Gunnison,treasurer,10462.0,540.0,6048.0,17050.0
2018,Hinsdale,attorney_general,394.0,52.0,636.0,1082.0
2018,Hinsdale,governor,218.0,20.0,318.0,556.0
2018,Hinsdale,lt_governor,218.0,20.0,318.0,556.0
2018,Hinsdale,secretary_of_state,416.0,36.0,648.0,1100.0
2018,Hinsdale,treasurer,404.0,56.0,620.0,1080.0
2018,Huerfano,attorney_general,3534.0,278.0,3360.0,7172.0
2018,Huerfano,governor,1798.0,166.0,1647.0,3611.0
2018,Huerfano,lt_governor,1798.0,166.0,1647.0,3611.0
2018,Huerfano,secretary_of_state,3694.0,238.0,3278.0,7210.0
2018,Huerfano,treasurer,3564.0,312.0,3266.0,7142.0
2018,Jackson,attorney_general,298.0,58.0,1128.0,1484.0
2018,Jackson,governor,176.0,38.0,564.0,778.0
2018,Jackson,lt_governor,176.0,38.0,564.0,778.0
2018,Jackson,secretary_of_state,294.0,44.0,1188.0,1526.0
2018,Jackson,treasurer,274.0,46.0,1172.0,1492.0
2018,Jefferson,attorney_general,313282.0,20392.0,268806.0,602480.0
2018,Jefferson,governor,166455.0,12504.0,127038.0,305997.0
2018,Jefferson,lt_governor,166455.0,12504.0,127038.0,305997.0
2018,Jefferson,secretary_of_state,322370.0,15456.0,261882.0,599708.0
2018,Jefferson,treasurer,319592.0,16608.0,261630.0,597830.0
2018,Kiowa,attorney_general,212.0,32.0,1264.0,1508.0
2018,Kiowa,governor,94.0,35.0,638.0,767.0
2018,Kiowa,lt_governor,94.0,35.0,638.0,767.0
2018,Kiowa,secretary_of_state,248.0,36.0,1230.0,1514.0
2018,Kiowa,treasurer,208.0,34.0,1266.0,1508.0
2018,Kit Carson,attorney_general,970.0,150.0,4942.0,6062.0
2018,Kit Carson,governor,547.0,125.0,2417.0,3089.0
2018,Kit Carson,lt_governor,547.0,125.0,2417.0,3089.0
2018,Kit Carson,secretary_of_state,1114.0,160.0,4806.0,6080.0
2018,Kit Carson,treasurer,1048.0,148.0,4856.0,6052.0
2018,La Plata,attorney_general,30808.0,1750.0,23104.0,55662.0
2018,La Plata,governor,15859.0,798.0,11727.0,28384.0
2018,La Plata,lt_governor,15859.0,798.0,11727.0,28384.0
2018,La Plata,secretary_of_state,30176.0,1450.0,24106.0,55732.0
2018,La Plata,treasurer,30454.0,1590.0,23108.0,55152.0
2018,Lake,attorney_general,3252.0,290.0,2028.0,5570.0
2018,Lake,governor,1678.0,194.0,998.0,2870.0
2018,Lake,lt_governor,1678.0,194.0,998.0,2870.0
2018,Lake,secretary_of_state,3464.0,290.0,1912.0,5666.0
2018,Lake,treasurer,3318.0,306.0,1926.0,5550.0
2018,Larimer,attorney_general,184680.0,11524.0,157776.0,353980.0
2018,Larimer,governor,98361.0,6273.0,75002.0,179636.0
2018,Larimer,lt_governor,98361.0,6273.0,75002.0,179636.0
2018,Larimer,secretary_of_state,189902.0,8914.0,155466.0,354282.0
2018,Larimer,treasurer,185428.0,9466.0,156368.0,351262.0
2018,Las Animas,attorney_general,5720.0,434.0,6254.0,12408.0
2018,Las Animas,governor,2949.0,282.0,3008.0,6239.0
2018,Las Animas,lt_governor,2949.0,282.0,3008.0,6239.0
2018,Las Animas,secretary_of_state,6268.0,390.0,5788.0,12446.0
2018,Las Animas,treasurer,5924.0,394.0,6006.0,12324.0
2018,Lincoln,attorney_general,694.0,148.0,3294.0,4136.0
2018,Lincoln,governor,358.0,97.0,1619.0,2074.0
2018,Lincoln,lt_governor,358.0,97.0,1619.0,2074.0
2018,Lincoln,secretary_of_state,766.0,106.0,3256.0,4128.0
2018,Lincoln,treasurer,726.0,108.0,3254.0,4088.0
2018,Logan,attorney_general,3654.0,530.0,12700.0,16884.0
2018,Logan,governor,1867.0,372.0,6349.0,8588.0
2018,Logan,lt_governor,1867.0,372.0,6349.0,8588.0
2018,Logan,secretary_of_state,3924.0,582.0,12392.0,16898.0
2018,Logan,treasurer,3700.0,522.0,12534.0,16756.0
2018,Mesa,attorney_general,42700.0,4516.0,85686.0,132902.0
2018,Mesa,governor,23873.0,2500.0,41193.0,67566.0
2018,Mesa,lt_governor,23873.0,2500.0,41193.0,67566.0
2018,Mesa,secretary_of_state,43312.0,4488.0,85172.0,132972.0
2018,Mesa,treasurer,42888.0,4676.0,84628.0,132192.0
2018,Mineral,attorney_general,504.0,46.0,632.0,1182.0
2018,Mineral,governor,259.0,24.0,319.0,602.0
2018,Mineral,lt_governor,259.0,24.0,319.0,602.0
2018,Mineral,secretary_of_state,532.0,36.0,622.0,1190.0
2018,Mineral,treasurer,508.0,28.0,618.0,1154.0
2018,Moffat,attorney_general,1844.0,350.0,8450.0,10644.0
2018,Moffat,governor,946.0,203.0,4228.0,5377.0
2018,Moffat,lt_governor,946.0,203.0,4228.0,5377.0
2018,Moffat,secretary_of_state,1990.0,350.0,8320.0,10660.0
2018,Moffat,treasurer,1850.0,382.0,8370.0,10602.0
2018,Montezuma,attorney_general,8462.0,708.0,13742.0,22912.0
2018,Montezuma,governor,4403.0,378.0,6933.0,11714.0
2018,Montezuma,lt_governor,4403.0,378.0,6933.0,11714.0
2018,Montezuma,secretary_of_state,8458.0,726.0,13772.0,22956.0
2018,Montezuma,treasurer,8368.0,794.0,13584.0,22746.0
2018,Montrose,attorney_general,10678.0,1044.0,25732.0,37454.0
2018,Montrose,governor,5855.0,616.0,12466.0,18937.0
2018,Montrose,lt_governor,5855.0,616.0,12466.0,18937.0
2018,Montrose,secretary_of_state,10978.0,1100.0,25372.0,37450.0
2018,Montrose,treasurer,10684.0,1168.0,25426.0,37278.0
2018,Morgan,attorney_general,5652.0,642.0,14702.0,20996.0
2018,Morgan,governor,2844.0,460.0,7329.0,10633.0
2018,Morgan,lt_governor,2844.0,460.0,7329.0,10633.0
2018,Morgan,secretary_of_state,5972.0,714.0,14310.0,20996.0
2018,Morgan,treasurer,5790.0,652.0,14450.0,20892.0
2018,Otero,attorney_general,5452.0,540.0,8754.0,14746.0
2018,Otero,governor,2913.0,449.0,4076.0,7438.0
2018,Otero,lt_governor,2913.0,449.0,4076.0,7438.0
2018,Otero,secretary_of_state,6074.0,538.0,8224.0,14836.0
2018,Otero,treasurer,5718.0,576.0,8474.0,14768.0
2018,Ouray,attorney_general,3640.0,178.0,2538.0,6356.0
2018,Ouray,governor,1868.0,87.0,1237.0,3192.0
2018,Ouray,lt_governor,1868.0,87.0,1237.0,3192.0
2018,Ouray,secretary_of_state,3612.0,136.0,2588.0,6336.0
2018,Ouray,treasurer,3568.0,172.0,2574.0,6314.0
2018,Park,attorney_general,6910.0,794.0,11072.0,18776.0
2018,Park,governor,3645.0,425.0,5452.0,9522.0
2018,Park,lt_governor,3645.0,425.0,5452.0,9522.0
2018,Park,secretary_of_state,7240.0,650.0,10910.0,18800.0
2018,Park,treasurer,7006.0,740.0,10902.0,18648.0
2018,Phillips,attorney_general,816.0,96.0,3108.0,4020.0
2018,Phillips,governor,397.0,76.0,1583.0,2056.0
2018,Phillips,lt_governor,397.0,76.0,1583.0,2056.0
2018,Phillips,secretary_of_state,868.0,94.0,3090.0,4052.0
2018,Phillips,treasurer,788.0,96.0,3128.0,4012.0
2018,Pitkin,attorney_general,14076.0,540.0,4698.0,19314.0
2018,Pitkin,governor,7244.0,232.0,2354.0,9830.0
2018,Pitkin,lt_governor,7244.0,232.0,2354.0,9830.0
2018,Pitkin,secretary_of_state,14014.0,344.0,5026.0,19384.0
2018,Pitkin,treasurer,13536.0,410.0,5220.0,19166.0
2018,Prowers,attorney_general,2070.0,218.0,5916.0,8204.0
2018,Prowers,governor,1090.0,162.0,2898.0,4150.0
2018,Prowers,lt_governor,1090.0,162.0,2898.0,4150.0
2018,Prowers,secretary_of_state,2270.0,222.0,5746.0,8238.0
2018,Prowers,treasurer,2128.0,242.0,5778.0,8148.0
2018,Pueblo,attorney_general,65576.0,4860.0,61316.0,131752.0
2018,Pueblo,governor,33674.0,3237.0,29545.0,66456.0
2018,Pueblo,lt_governor,33674.0,3237.0,29545.0,66456.0
2018,Pueblo,secretary_of_state,70230.0,4116.0,57920.0,132266.0
2018,Pueblo,treasurer,66574.0,4878.0,59874.0,131326.0
2018,Rio Blanco,attorney_general,936.0,152.0,4830.0,5918.0
2018,Rio Blanco,governor,488.0,92.0,2473.0,3053.0
2018,Rio Blanco,lt_governor,488.0,92.0,2473.0,3053.0
2018,Rio Blanco,secretary_of_state,934.0,202.0,4818.0,5954.0
2018,Rio Blanco,treasurer,862.0,186.0,4844.0,5892.0
2018,Rio Grande,attorney_general,3856.0,318.0,5608.0,9782.0
2018,Rio Grande,governor,1912.0,224.0,2795.0,4931.0
2018,Rio Grande,lt_governor,1912.0,224.0,2795.0,4931.0
2018,Rio Grande,secretary_of_state,3966.0,350.0,5534.0,9850.0
2018,Rio Grande,treasurer,3874.0,296.0,5588.0,9758.0
2018,Routt,attorney_general,15594.0,792.0,9722.0,26108.0
2018,Routt,governor,8163.0,407.0,4787.0,13357.0
2018,Routt,lt_governor,8163.0,407.0,4787.0,13357.0
2018,Routt,secretary_of_state,15450.0,578.0,9996.0,26024.0
2018,Routt,treasurer,15056.0,634.0,10050.0,25740.0
2018,Saguache,attorney_general,2950.0,210.0,2080.0,5240.0
2018,Saguache,governor,1529.0,127.0,1014.0,2670.0
2018,Saguache,lt_governor,1529.0,127.0,1014.0,2670.0
2018,Saguache,secretary_of_state,3096.0,188.0,2020.0,5304.0
2018,Saguache,treasurer,3042.0,224.0,1998.0,5264.0
2018,San Juan,attorney_general,518.0,30.0,346.0,894.0
2018,San Juan,governor,271.0,12.0,167.0,450.0
2018,San Juan,lt_governor,271.0,12.0,167.0,450.0
2018,San Juan,secretary_of_state,548.0,24.0,328.0,900.0
2018,San Juan,treasurer,522.0,26.0,332.0,880.0
2018,San Miguel,attorney_general,5918.0,252.0,1882.0,8052.0
2018,San Miguel,governor,3047.0,115.0,923.0,4085.0
2018,San Miguel,lt_governor,3047.0,115.0,923.0,4085.0
2018,San Miguel,secretary_of_state,5984.0,138.0,1952.0,8074.0
2018,San Miguel,treasurer,5856.0,168.0,1954.0,7978.0
2018,Sedgwick,attorney_general,548.0,72.0,1752.0,2372.0
2018,Sedgwick,governor,290.0,60.0,859.0,1209.0
2018,Sedgwick,lt_governor,290.0,60.0,859.0,1209.0
2018,Sedgwick,secretary_of_state,626.0,48.0,1698.0,2372.0
2018,Sedgwick,treasurer,552.0,64.0,1744.0,2360.0
2018,Summit,attorney_general,17642.0,1032.0,8982.0,27656.0
2018,Summit,governor,9499.0,487.0,4243.0,14229.0
2018,Summit,lt_governor,9499.0,487.0,4243.0,14229.0
2018,Summit,secretary_of_state,17854.0,682.0,9156.0,27692.0
2018,Summit,treasurer,17232.0,840.0,9208.0,27280.0
2018,Teller,attorney_general,7476.0,798.0,17200.0,25474.0
2018,Teller,governor,3986.0,481.0,8409.0,12876.0
2018,Teller,lt_governor,3986.0,481.0,8409.0,12876.0
2018,Teller,secretary_of_state,7732.0,720.0,17136.0,25588.0
2018,Teller,treasurer,7466.0,824.0,17056.0,25346.0
2018,Total,attorney_general,1285464.0,81733.0,1124757.0,2491954.0
2018,Total,lt_governor,1348888.0,95373.0,1080801.0,2525062.0
2018,Total,secretary_of_state,1313716.0,64992.0,1113927.0,2492635.0
2018,Total,treasurer,1292281.0,70475.0,1111641.0,2474397.0
2018,Washington,attorney_general,612.0,110.0,4048.0,4770.0
2018,Washington,governor,294.0,91.0,2004.0,2389.0
2018,Washington,lt_governor,294.0,91.0,2004.0,2389.0
2018,Washington,secretary_of_state,650.0,148.0,3946.0,4744.0
2018,Washington,treasurer,606.0,124.0,4000.0,4730.0
2018,Weld,attorney_general,89092.0,9738.0,148030.0,246860.0
2018,Weld,governor,46653.0,5833.0,72886.0,125372.0
2018,Weld,lt_governor,46653.0,5833.0,72886.0,125372.0
2018,Weld,secretary_of_state,94532.0,8718.0,144038.0,247288.0
2018,Weld,treasurer,96792.0,10074.0,140078.0,246944.0
2018,Yuma,attorney_general,1390.0,160.0,6494.0,8044.0
2018,Yuma,governor,697.0,141.0,3264.0,4102.0
2018,Yuma,lt_governor,697.0,141.0,3264.0,4102.0
2018,Yuma,secretary_of_state,1548.0,188.0,6336.0,8072.0
2018,Yuma,treasurer,1402.0,194.0,6422.0,8018.0
2020,Adams,president,134202.0,6881.0,95657.0,236740.0
2020,Adams,us_senate,130409.0,6964.0,98341.0,235714.0
2020,Alamosa,president,3759.0,236.0,3813.0,7808.0
2020,Alamosa,us_senate,3734.0,173.0,3800.0,7707.0
2020,Arapahoe,president,213607.0,9253.0,127323.0,350183.0
2020,Arapahoe,us_senate,204054.0,7888.0,136713.0,348655.0
2020,Archuleta,president,3738.0,217.0,5189.0,9144.0
2020,Archuleta,us_senate,3591.0,204.0,5225.0,9020.0
2020,Baca,president,317.0,41.0,1867.0,2225.0
2020,Baca,us_senate,329.0,51.0,1816.0,2196.0
2020,Bent,president,732.0,39.0,1503.0,2274.0
2020,Bent,us_senate,702.0,66.0,1488.0,2256.0
2020,Boulder,president,159089.0,4521.0,42501.0,206111.0
2020,Boulder,us_senate,154552.0,3663.0,47321.0,205536.0
2020,Broomfield,president,29077.0,1260.0,16295.0,46632.0
2020,Broomfield,us_senate,27447.0,894.0,17855.0,46196.0
2020,Chaffee,president,7160.0,336.0,6222.0,13718.0
2020,Chaffee,us_senate,6948.0,286.0,6344.0,13578.0
2020,Cheyenne,president,131.0,12.0,993.0,1136.0
2020,Cheyenne,us_senate,119.0,11.0,995.0,1125.0
2020,Clear Creek,president,3604.0,190.0,2754.0,6548.0
2020,Clear Creek,us_senate,3494.0,148.0,2835.0,6477.0
2020,Conejos,president,1959.0,88.0,2286.0,4333.0
2020,Conejos,us_senate,1975.0,51.0,2243.0,4269.0
2020,Costilla,president,1311.0,42.0,741.0,2094.0
2020,Costilla,us_senate,1313.0,61.0,713.0,2087.0
2020,Crowley,president,437.0,42.0,1271.0,1750.0
2020,Crowley,us_senate,456.0,55.0,1230.0,1741.0
2020,Custer,president,1112.0,49.0,2474.0,3635.0
2020,Custer,us_senate,1059.0,79.0,2456.0,3594.0
2020,Delta,president,5887.0,402.0,13081.0,19370.0
2020,Delta,us_senate,5764.0,423.0,13118.0,19305.0
2020,Denver,president,313293.0,8918.0,71618.0,393829.0
2020,Denver,us_senate,305602.0,7337.0,80163.0,393102.0
2020,Dolores,president,341.0,19.0,1089.0,1449.0
2020,Dolores,us_senate,338.0,26.0,1064.0,1428.0
2020,Douglas,president,104653.0,5682.0,121270.0,231605.0
2020,Douglas,us_senate,97553.0,3967.0,130045.0,231565.0
2020,Eagle,president,18588.0,660.0,9892.0,29140.0
2020,Eagle,us_senate,17902.0,496.0,10350.0,28748.0
2020,El Paso,president,161941.0,14082.0,202828.0,378851.0
2020,El Paso,us_senate,152126.0,12718.0,212057.0,376901.0
2020,Elbert,president,4490.0,466.0,14027.0,18983.0
2020,Elbert,us_senate,4257.0,361.0,14340.0,18958.0
2020,Fremont,president,7369.0,671.0,17517.0,25557.0
2020,Fremont,us_senate,7201.0,713.0,17450.0,25364.0
2020,Garfield,president,15427.0,760.0,14717.0,30904.0
2020,Garfield,us_senate,14999.0,761.0,15027.0,30787.0
2020,Gilpin,president,2223.0,130.0,1833.0,4186.0
2020,Gilpin,us_senate,2183.0,125.0,1867.0,4175.0
2020,Grand,president,4710.0,277.0,4883.0,9870.0
2020,Grand,us_senate,4579.0,224.0,5075.0,9878.0
2020,Gunnison,president,7132.0,323.0,3735.0,11190.0
2020,Gunnison,us_senate,6922.0,242.0,3978.0,11142.0
2020,Hinsdale,president,255.0,24.0,353.0,632.0
2020,Hinsdale,us_senate,244.0,11.0,365.0,620.0
2020,Huerfano,president,2076.0,127.0,2203.0,4406.0
2020,Huerfano,us_senate,2077.0,134.0,2160.0,4371.0
2020,Jackson,president,175.0,20.0,681.0,876.0
2020,Jackson,us_senate,164.0,19.0,684.0,867.0
2020,Jefferson,president,218396.0,10545.0,148417.0,377358.0
2020,Jefferson,us_senate,210619.0,8080.0,158276.0,376975.0
2020,Kiowa,president,98.0,10.0,795.0,903.0
2020,Kiowa,us_senate,93.0,14.0,783.0,890.0
2020,Kit Carson,president,662.0,65.0,3144.0,3871.0
2020,Kit Carson,us_senate,628.0,49.0,3138.0,3815.0
2020,La Plata,president,20548.0,886.0,14233.0,35667.0
2020,La Plata,us_senate,19873.0,805.0,14776.0,35454.0
2020,Lake,president,2303.0,161.0,1497.0,3961.0
2020,Lake,us_senate,2297.0,146.0,1511.0,3954.0
2020,Larimer,president,126120.0,6729.0,91489.0,224338.0
2020,Larimer,us_senate,116419.0,4929.0,94585.0,215933.0
2020,Las Animas,president,3497.0,180.0,4284.0,7961.0
2020,Las Animas,us_senate,3509.0,200.0,4217.0,7926.0
2020,Lincoln,president,470.0,46.0,2135.0,2651.0
2020,Lincoln,us_senate,434.0,61.0,2141.0,2636.0
2020,Logan,president,2218.0,227.0,8087.0,10532.0
2020,Logan,us_senate,2117.0,197.0,8167.0,10481.0
2020,Mesa,president,31536.0,2193.0,56894.0,90623.0
2020,Mesa,us_senate,29478.0,2488.0,57236.0,89202.0
2020,Mineral,president,317.0,12.0,427.0,756.0
2020,Mineral,us_senate,302.0,18.0,437.0,757.0
2020,Moffat,president,1203.0,153.0,5670.0,7026.0
2020,Moffat,us_senate,1120.0,146.0,5544.0,6810.0
2020,Montezuma,president,5836.0,358.0,9306.0,15500.0
2020,Montezuma,us_senate,5538.0,386.0,9273.0,15197.0
2020,Montrose,president,7687.0,465.0,16770.0,24922.0
2020,Montrose,us_senate,7321.0,557.0,16978.0,24856.0
2020,Morgan,president,3876.0,275.0,9593.0,13744.0
2020,Morgan,us_senate,3787.0,240.0,9544.0,13571.0
2020,Otero,president,3605.0,215.0,5756.0,9576.0
2020,Otero,us_senate,3428.0,208.0,5731.0,9367.0
2020,Ouray,president,2365.0,78.0,1577.0,4020.0
2020,Ouray,us_senate,2291.0,76.0,1622.0,3989.0
2020,Park,president,4903.0,397.0,6991.0,12291.0
2020,Park,us_senate,4800.0,346.0,7100.0,12246.0
2020,Phillips,president,486.0,41.0,1958.0,2485.0
2020,Phillips,us_senate,463.0,28.0,1980.0,2471.0
2020,Pitkin,president,8989.0,188.0,2780.0,11957.0
2020,Pitkin,us_senate,8761.0,164.0,2935.0,11860.0
2020,Prowers,president,1458.0,95.0,4008.0,5561.0
2020,Prowers,us_senate,1435.0,99.0,3966.0,5500.0
2020,Pueblo,president,43772.0,2277.0,42252.0,88301.0
2020,Pueblo,us_senate,42791.0,2563.0,42098.0,87452.0
2020,Rio Blanco,president,561.0,69.0,3061.0,3691.0
2020,Rio Blanco,us_senate,529.0,61.0,3065.0,3655.0
2020,Rio Grande,president,2495.0,150.0,3660.0,6305.0
2020,Rio Grande,us_senate,2502.0,142.0,3635.0,6279.0
2020,Routt,president,10582.0,369.0,5925.0,16876.0
2020,Routt,us_senate,10284.0,286.0,6256.0,16826.0
2020,Saguache,president,1884.0,92.0,1413.0,3389.0
2020,Saguache,us_senate,1887.0,87.0,1405.0,3379.0
2020,San Juan,president,342.0,18.0,202.0,562.0
2020,San Juan,us_senate,328.0,15.0,207.0,550.0
2020,San Miguel,president,3924.0,87.0,1136.0,5147.0
2020,San Miguel,us_senate,3808.0,86.0,1227.0,5121.0
2020,Sedgwick,president,301.0,24.0,1121.0,1446.0
2020,Sedgwick,us_senate,320.0,24.0,1103.0,1447.0
2020,Summit,president,12631.0,526.0,5322.0,18479.0
2020,Summit,us_senate,12175.0,415.0,5817.0,18407.0
2020,Teller,president,5278.0,420.0,11241.0,16939.0
2020,Teller,us_senate,5039.0,419.0,11307.0,16765.0
2020,Washington,president,369.0,44.0,2595.0,3008.0
2020,Washington,us_senate,346.0,33.0,2617.0,2996.0
2020,Weld,president,66060.0,4769.0,96145.0,166974.0
2020,Weld,us_senate,63647.0,3613.0,99424.0,166684.0
2020,Yuma,president,785.0,89.0,4107.0,4981.0
2020,Yuma,us_senate,652.0,52.0,4273.0,4977.0
2022,Adams,attorney_general,91442.0,4275.0,68357.0,164074.0
2022,Adams,governor,99625.0,4039.0,63960.0,167624.0
2022,Adams,secretary_of_state,93937.0,5371.0,67217.0,166525.0
2022,Adams,state_house,88805.0,1850.0,69977.0,160632.0
2022,Adams,state_senate,50577.0,1569.0,37970.0,90116.0
2022,Adams,treasurer,91273.0,6901.0,66531.0,164705.0
2022,Adams,us_house,86608.0,6179.0,64682.0,157469.0
2022,Adams,us_senate,90483.0,5219.0,63586.0,159288.0
2022,Alamosa,attorney_general,2945.0,135.0,2806.0,5886.0
2022,Alamosa,governor,3022.0,225.0,2674.0,5921.0
2022,Alamosa,secretary_of_state,2843.0,208.0,2826.0,5877.0
2022,Alamosa,state_house,2732.0,0.0,2907.0,5639.0
2022,Alamosa,treasurer,2758.0,250.0,2742.0,5750.0
2022,Alamosa,us_house,2966.0,2.0,2904.0,5872.0
2022,Alamosa,us_senate,2999.0,197.0,2734.0,5930.0
2022,Arapahoe,attorney_general,148940.0,5460.0,98549.0,252949.0
2022,Arapahoe,governor,162304.0,5166.0,89656.0,257126.0
2022,Arapahoe,secretary_of_state,151301.0,6724.0,96977.0,255002.0
2022,Arapahoe,state_house,145973.0,2818.0,99518.0,248309.0
2022,Arapahoe,state_senate,40735.0,21.0,32187.0,72943.0
2022,Arapahoe,treasurer,146297.0,7518.0,98126.0,251941.0
2022,Arapahoe,us_house,154507.0,5066.0,94348.0,253921.0
