precinct_id,top_weight,targets_touched,weight_sum,ambiguous,target_type
08045045023,1.0,1,1.0,False,state_house
08045045024,0.9999999999999966,3,1.0,False,state_house
08045045025,1.0,1,1.0,False,state_house
08045045026,0.9999999999999958,2,1.0,False,state_house
08045045027,0.9999999999999631,2,1.0,False,state_house
08047047001,1.0,1,1.0,False,state_house
08047047002,0.9999999999999993,3,1.0,False,state_house
08047047003,0.9999999999999942,2,1.0,False,state_house
08047047004,1.0,1,1.0,False,state_house
08047047005,1.0,2,1.0,False,state_house
08047047006,0.9999999999999988,2,1.0,False,state_house
08049049001,0.9999999999999913,2,1.0,False,state_house
08049049002,1.0,1,1.0,False,state_house
08049049003,0.9999999999999943,2,0.9999999999999999,False,state_house
08049049004,1.0,1,1.0,False,state_house
08049049005,0.9999999999999994,2,1.0,False,state_house
08049049006,0.9999999999999875,2,1.0,False,state_house
08049049007,0.9999999999999684,2,1.0,False,state_house
08049049008,1.0,1,1.0,False,state_house
08049049009,0.9999999999999972,2,0.9999999999999999,False,state_house
08049049010,1.0,1,1.0,False,state_house
08049049011,1.0,1,1.0,False,state_house
08049049012,0.9999999999999988,2,1.0,False,state_house
08051051001,0.999999999999999,3,1.0,False,state_house
08051051002,0.9999999999999984,2,1.0,False,state_house
08051051003,1.0,1,1.0,False,state_house
08051051004,1.0,1,1.0,False,state_house
08051051005,0.9999999999999974,2,1.0000000000000002,False,state_house
08051051006,0.999999999999997,3,1.0,False,state_house
08051051007,1.0,1,1.0,False,state_house
08051051008,0.9999999999999988,2,0.9999999999999999,False,state_house
08051051009,1.0,1,1.0,False,state_house
08051051010,1.0,1,1.0,False,state_house
08051051011,0.9999999999999957,3,1.0000000000000002,False,state_house
08051051012,0.9999999999999999,2,1.0,False,state_house
08051051013,0.9999999999999971,2,1.0,False,state_house
08051051014,1.0,1,1.0,False,state_house
08051051015,1.0,1,1.0,False,state_house
08053027001,0.9999999999999948,3,1.0,False,state_house
08055055001,0.9999999999999953,4,0.9999999999999999,True,state_house
08055055002,0.9999999999999961,2,1.0000000000000002,False,state_house
08055055003,1.0,1,1.0,False,state_house
08055055004,1.0,1,1.0,False,state_house
08055055005,1.0,1,1.0,False,state_house
08055055006,1.0,1,1.0,False,state_house
08055055007,0.9998932868232682,2,1.0,False,state_house
08055055008,1.0,1,1.0,False,state_house
08055055009,1.0,1,1.0,False,state_house
08055055010,0.9999999999999947,2,1.0000000000000002,False,state_house
08055055011,0.9999999999999786,3,1.0,False,state_house
08057057001,0.999999999999996,2,0.9999999999999999,False,state_house
08057057002,0.9999390870294472,3,1.0000000000000002,False,state_house
08057057003,0.9999999999999984,2,1.0,False,state_house
08057057004,1.0,1,1.0,False,state_house
08057057005,0.9906244246117036,2,0.9999999999999999,False,state_house
08059059001,0.9999999999997062,2,1.0,False,state_house
08059059002,0.8763825050360333,3,1.0,False,state_house
08059059003,1.0,2,1.0,False,state_house
08059059004,0.9999999999999322,2,1.0,False,state_house
08059059005,0.7976539416208211,2,0.9999999999999999,False,state_house
08059059006,1.0,1,1.0,False,state_house
08059059007,0.9999999999998948,3,0.9999999999999998,False,state_house
08059059008,0.5724880838634482,4,0.9999999999999999,True,state_house
08059059009,0.6541636766650478,2,1.0,False,state_house
08059059010,0.9786751497704697,3,1.0000000000000002,False,state_house
08059059011,0.729044185271038,2,1.0,False,state_house
08059059012,0.9999999999999855,2,1.0,False,state_house
08059059013,1.0,1,1.0,False,state_house
08059059014,0.9999999999998836,2,0.9999999999999999,False,state_house
08059059015,1.0,1,1.0,False,state_house
08059059016,1.0,1,1.0,False,state_house
08059059017,0.9999999999988768,2,0.9999999999999999,False,state_house
08059059018,1.0,1,1.0,False,state_house
08059059019,1.0,1,1.0,False,state_house
08059059020,1.0,1,1.0,False,state_house
08059059021,0.9999999999999969,2,1.0,False,state_house
08059059022,0.9999999999999941,2,1.0,False,state_house
08059059023,1.0,1,1.0,False,state_house
08059059024,1.0,1,1.0,False,state_house
08059059025,1.0,1,1.0,False,state_house
08059059026,1.0,1,1.0,False,state_house
08059059027,0.7673041938626758,2,0.9999999999999999,False,state_house
08059059028,1.0,2,1.0,False,state_house
08059059029,1.0,1,1.0,False,state_house
08059059030,1.0,1,1.0,False,state_house
08059059031,1.0,1,1.0,False,state_house
08059059032,1.0,1,1.0,False,state_house
08059059033,0.9999999999999659,2,0.9999999999999999,False,state_house
08059059034,1.0,1,1.0,False,state_house
08059059035,1.0,1,1.0,False,state_house
08059059036,0.9999999999999988,2,1.0,False,state_house
08059059037,0.9984795772939978,2,1.0,False,state_house
08059059038,0.99862195337388,3,0.9999999999999999,False,state_house
08059059039,0.9973866308394856,3,1.0,False,state_house
08059059040,1.0,1,1.0,False,state_house
08059059041,1.0,1,1.0,False,state_house
08059059042,0.9414201289020188,3,0.9999999999999999,False,state_house
08059059043,1.0,1,1.0,False,state_house
08059059044,1.0,1,1.0,False,state_house
08059059045,1.0,1,1.0,False,state_house
08059059046,1.0,1,1.0,False,state_house
08059059047,0.9999999999999997,2,1.0,False,state_house
08059059048,0.9999999999999997,2,1.0,False,state_house
08059059049,1.0,1,1.0,False,state_house
08059059050,1.0,1,1.0,False,state_house
08059059051,1.0,1,1.0,False,state_house
08059059052,1.0,1,1.0,False,state_house
08059059053,1.0,1,1.0,False,state_house
08059059054,0.9988981292703002,2,1.0,False,state_house
08059059055,0.9868947508386319,2,1.0,False,state_house
08059059056,1.0,1,1.0,False,state_house
08059059057,0.9999999999999978,2,0.9999999999999999,False,state_house
08059059058,1.0,1,1.0,False,state_house
08059059059,1.0,1,1.0,False,state_house
08059059060,0.999465155369351,3,1.0,False,state_house
08059059061,0.9999999999999998,2,1.0,False,state_house
08059059062,0.9998277730907237,2,1.0,False,state_house
08059059063,1.0,1,1.0,False,state_house
08059059064,1.0,1,1.0,False,state_house
08059059065,0.9999999999999993,2,0.9999999999999999,False,state_house
08059059066,1.0,1,1.0,False,state_house
08059059067,1.0,1,1.0,False,state_house
08059059068,0.994773972315862,2,0.9999999999999999,False,state_house
08059059069,0.9930725521465235,2,1.0,False,state_house
08059059070,1.0,1,1.0,False,state_house
08059059071,1.0,1,1.0,False,state_house
08059059072,1.0,1,1.0,False,state_house
08059059073,0.9884841783920314,2,0.9999999999999999,False,state_house
08059059074,1.0,1,1.0,False,state_house
08059059075,0.999999999999744,2,1.0,False,state_house
08059059076,1.0,1,1.0,False,state_house
08059059077,0.9727273124636318,2,1.0,False,state_house
08059059078,1.0,1,1.0,False,state_house
08059059079,1.0,1,1.0,False,state_house
08059059080,1.0,1,1.0,False,state_house
08059059081,1.0,1,1.0,False,state_house
08059059082,1.0,1,1.0,False,state_house
08059059083,1.0,1,1.0,False,state_house
08059059084,1.0,1,1.0,False,state_house
08059059085,1.0,1,1.0,False,state_house
08059059086,1.0,1,1.0,False,state_house
08059059087,1.0,1,1.0,False,state_house
08059059088,0.9975017037871692,2,1.0,False,state_house
08059059089,1.0,1,1.0,False,state_house
08059059090,1.0,1,1.0,False,state_house
08059059091,1.0,1,1.0,False,state_house
08059059092,0.9914088141256693,2,0.9999999999999999,False,state_house
08059059093,0.9991178276322211,2,1.0,False,state_house
08059059094,1.0,1,1.0,False,state_house
08059059095,1.0,1,1.0,False,state_house
08059059096,0.9998693639529876,3,0.9999999999999999,False,state_house
08059059097,0.9968598230144621,2,1.0,False,state_house
08059059098,1.0,1,1.0,False,state_house
08059059099,0.7282433909677597,2,1.0,False,state_house
08059059100,1.0,1,1.0,False,state_house
08059059101,0.999999999999964,2,1.0,False,state_house
08059059102,1.0,1,1.0,False,state_house
08059059103,1.0,2,1.0,False,state_house
08059059104,1.0,1,1.0,False,state_house
08059059105,1.0,1,1.0,False,state_house
08059059106,1.0,1,1.0,False,state_house
08059059107,1.0,1,1.0,False,state_house
08059059108,1.0,1,1.0,False,state_house
08059059109,1.0,1,1.0,False,state_house
08059059110,0.9999999999999997,2,1.0,False,state_house
08059059111,1.0,1,1.0,False,state_house
08059059112,1.0,1,1.0,False,state_house
08059059113,0.7101420336369298,2,1.0,False,state_house
08059059114,0.6015301745612943,2,1.0,False,state_house
08059059115,0.7808039290887735,2,1.0,False,state_house
08059059116,0.7194825185719139,2,0.9999999999999999,False,state_house
08059059117,1.0,1,1.0,False,state_house
08059059118,0.9999999999999973,2,1.0,False,state_house
08059059119,0.7702699443888901,2,1.0,False,state_house
08059059120,1.0,1,1.0,False,state_house
08059059121,1.0,1,1.0,False,state_house
08059059122,1.0,1,1.0,False,state_house
08059059123,1.0,1,1.0,False,state_house
08059059124,1.0,1,1.0,False,state_house
08059059125,1.0,1,1.0,False,state_house
08059059126,0.9599484283848956,2,1.0,False,state_house
08059059127,0.9999999999999679,2,1.0,False,state_house
08059059128,0.9999999999999998,2,1.0,False,state_house
08059059129,0.999999999999969,2,1.0,False,state_house
08059059130,1.0,1,1.0,False,state_house
08059059131,1.0,1,1.0,False,state_house
08059059132,1.0,1,1.0,False,state_house
08059059133,1.0,1,1.0,False,state_house
08059059134,0.9958898341366009,3,1.0,False,state_house
08059059135,0.9999999999999769,2,0.9999999999999999,False,state_house
08059059136,1.0,1,1.0,False,state_house
08059059137,1.0,1,1.0,False,state_house
08059059138,1.0,1,1.0,False,state_house
08059059139,0.9999999999999853,3,1.0000000000000002,False,state_house
08059059140,0.9999999999998394,2,1.0,False,state_house
08059059141,0.9958255836559907,2,1.0,False,state_house
08059059142,1.0,1,1.0,False,state_house
08059059143,0.9999999999999987,2,1.0,False,state_house
08059059144,0.8055943426947203,2,1.0,False,state_house
08059059145,0.9999999999999515,2,1.0,False,state_house
08059059146,0.9932346196936265,4,1.0,True,state_house
08059059147,1.0,1,1.0,False,state_house
08059059148,1.0,1,1.0,False,state_house
08059059149,1.0,1,1.0,False,state_house
08059059150,0.9999999999996084,3,0.9999999999999998,False,state_house
08059059151,1.0,1,1.0,False,state_house
08059059152,0.9999999999999954,2,1.0,False,state_house
08059059153,1.0,1,1.0,False,state_house
08059059154,0.9999999999999064,2,1.0,False,state_house
08059059155,1.0,1,1.0,False,state_house
08059059156,1.0,1,1.0,False,state_house
08059059157,0.9999999999990669,2,1.0,False,state_house
08059059158,0.9999999999999787,2,1.0,False,state_house
08059059159,0.9999999999999951,2,1.0000000000000002,False,state_house
08059059160,0.9999999999999964,2,1.0,False,state_house
08059059161,1.0,1,1.0,False,state_house
08059059162,1.0,1,1.0,False,state_house
08059059163,0.9999999999997694,2,0.9999999999999999,False,state_house
08059059164,1.0,1,1.0,False,state_house
08059059165,1.0,1,1.0,False,state_house
08059059166,1.0,1,1.0,False,state_house
08059059167,0.7804380485267822,2,1.0,False,state_house
08059059168,0.9999999999999383,2,0.9999999999999999,False,state_house
08059059169,0.6451292804073707,2,0.9999999999999999,False,state_house
08059059170,0.5673847175513445,2,1.0,True,state_house
08059059171,1.0,1,1.0,False,state_house
08059059172,1.0,1,1.0,False,state_house
08059059173,1.0,1,1.0,False,state_house
08059059174,1.0,1,1.0,False,state_house
08059059175,0.9999999999999676,2,1.0,False,state_house
08059059176,1.0,1,1.0,False,state_house
08059059177,1.0,1,1.0,False,state_house
08059059178,1.0,1,1.0,False,state_house
08059059179,0.999999999999991,3,1.0,False,state_house
08059059180,1.0,1,1.0,False,state_house
08059059181,1.0,1,1.0,False,state_house
08059059182,0.9995638948210814,2,0.9999999999999999,False,state_house
08059059183,1.0,1,1.0,False,state_house
08059059184,1.0,1,1.0,False,state_house
08059059185,0.6014087265947022,2,1.0,False,state_house
08059059186,0.9958642408751247,2,1.0000000000000002,False,state_house
08059059187,0.9999999999999414,2,1.0,False,state_house
08059059188,1.0,1,1.0,False,state_house
08059059189,1.0,1,1.0,False,state_house
08059059190,1.0,1,1.0,False,state_house
08059059191,1.0,1,1.0,False,state_house
08059059192,0.9999999999998741,2,1.0,False,state_house
08059059193,1.0,1,1.0,False,state_house
08059059194,0.9996886396469196,3,1.0,False,state_house
08059059195,0.9999999999999986,2,1.0000000000000002,False,state_house
08059059196,0.9999999999990479,2,1.0,False,state_house
08059059197,1.0,2,1.0,False,state_house
08059059198,0.9983816680863846,2,1.0,False,state_house
08059059199,0.48542423273226687,3,1.0,True,state_house
08059059200,0.9999999999999963,2,1.0,False,state_house
08059059201,0.9412939033780962,2,1.0,False,state_house
08059059202,0.9319393067994072,2,1.0,False,state_house
08059059203,1.0,1,1.0,False,state_house
08059059204,0.942441948668174,2,1.0,False,state_house
08059059205,0.9999999999999726,2,1.0,False,state_house
08059059206,0.981052480077093,2,1.0,False,state_house
08059059207,0.9999999999999954,2,0.9999999999999999,False,state_house
08059059208,0.8815268742161256,2,1.0,False,state_house
08059059209,0.920823370208025,2,0.9999999999999999,False,state_house
08059059210,1.0,1,1.0,False,state_house
08059059211,1.0,1,1.0,False,state_house
08059059212,0.52612334134872,2,1.0,True,state_house
08059059213,0.999999999999912,2,1.0000000000000002,False,state_house
08059059214,0.6494607501819246,2,0.9999999999999998,False,state_house
08059059215,0.9999999999999916,2,1.0,False,state_house
08059059216,1.0,1,1.0,False,state_house
08059059217,0.9864658088202869,2,1.0,False,state_house
08059059218,1.0,1,1.0,False,state_house
08059059219,1.0,1,1.0,False,state_house
08059059220,0.9999999999999961,2,1.0,False,state_house
08059059221,0.706194284840493,2,1.0,False,state_house
08059059222,0.9999999999999549,2,1.0,False,state_house
08059059223,0.9916110119222057,2,1.0000000000000002,False,state_house
08059059224,1.0,1,1.0,False,state_house
08059059225,1.0,1,1.0,False,state_house
08059059226,0.9999999999998763,2,1.0,False,state_house
08059059227,1.0,1,1.0,False,state_house
08059059228,0.9769176244352078,2,1.0,False,state_house
08059059229,0.9751036808392345,2,1.0,False,state_house
08059059230,0.9999999999998637,2,1.0,False,state_house
08059059231,1.0,1,1.0,False,state_house
08059059232,0.9991036022751111,2,1.0,False,state_house
08059059233,0.9999999999999953,2,1.0,False,state_house
08059059234,0.9999999999999548,2,0.9999999999999999,False,state_house
08059059235,1.0,1,1.0,False,state_house
08059059236,0.6958671048735497,2,1.0,False,state_house
08059059237,0.9999999999999997,2,1.0,False,state_house
08059059238,1.0,1,1.0,False,state_house
08059059239,0.9895831069657003,2,1.0,False,state_house
08059059240,1.0,1,1.0,False,state_house
08059059241,0.9999999999999403,2,1.0,False,state_house
08059059242,1.0,1,1.0,False,state_house
08059059243,0.999999999999996,2,1.0,False,state_house
08059059244,1.0,1,1.0,False,state_house
08059059245,0.9999999999999971,2,1.0,False,state_house
08059059246,1.0,1,1.0,False,state_house
08059059247,0.999999999999926,2,0.9999999999999999,False,state_house
08059059248,1.0,1,1.0,False,state_house
08059059249,1.0,1,1.0,False,state_house
08059059250,1.0,1,1.0,False,state_house
08059059251,0.999999999999996,2,0.9999999999999999,False,state_house
08059059252,1.0,1,1.0,False,state_house
08059059253,1.0,1,1.0,False,state_house
08059059254,1.0,1,1.0,False,state_house
08059059255,1.0,1,1.0,False,state_house
08059059256,1.0,1,1.0,False,state_house
08059059257,0.9999999999993746,2,0.9999999999999999,False,state_house
08059059258,1.0,1,1.0,False,state_house
08061061001,0.9999999999999996,2,0.9999999999999999,False,state_house
08061061002,1.0,1,1.0,False,state_house
08061061003,1.0,1,1.0,False,state_house
08061061004,0.9999999999999998,2,0.9999999999999999,False,state_house
08063063001,1.0,2,1.0,False,state_house
08063063002,1.0,1,1.0,False,state_house
08063063003,1.0,1,1.0,False,state_house
08063063004,1.0,1,1.0,False,state_house
08063063005,1.0,2,1.0,False,state_house
08063063006,1.0,1,1.0,False,state_house
08063063007,0.9999999999999998,2,0.9999999999999999,False,state_house
08063063008,0.9999999999999999,2,1.0,False,state_house
08063063009,1.0,1,1.0,False,state_house
08063063010,1.0,2,1.0,False,state_house
08063063011,1.0,2,1.0,False,state_house
08063063012,1.0,2,1.0,False,state_house
08063063013,1.0,1,1.0,False,state_house
08065065001,0.9999999999999925,3,1.0,False,state_house
08065065002,1.0,1,1.0,False,state_house
08065065003,1.0,1,1.0,False,state_house
08065065004,1.0,1,1.0,False,state_house
08065065005,1.0,1,1.0,False,state_house
08065065006,0.9999999999999973,2,1.0,False,state_house
08067067001,1.0,1,1.0,False,state_house
08067067002,1.0,1,1.0,False,state_house
08067067003,1.0,1,1.0,False,state_house
08067067004,1.0,1,1.0,False,state_house
08067067005,1.0,1,1.0,False,state_house
08067067006,1.0,1,1.0,False,state_house
08067067007,1.0,1,1.0,False,state_house
08067067008,1.0,1,1.0,False,state_house
08067067009,1.0,1,1.0,False,state_house
08067067010,1.0,1,1.0,False,state_house
08067067011,1.0,1,1.0,False,state_house
08067067012,1.0,1,1.0,False,state_house
08067067013,1.0,1,1.0,False,state_house
08067067014,1.0,1,1.0,False,state_house
08067067015,0.9999999999999991,2,1.0,False,state_house
08067067016,1.0,1,1.0,False,state_house
08067067017,1.0,1,1.0,False,state_house
08067067018,1.0,1,1.0,False,state_house
08067067019,1.0,1,1.0,False,state_house
08067067020,1.0,1,1.0,False,state_house
08067067021,1.0,1,1.0,False,state_house
08067067022,1.0,1,1.0,False,state_house
08067067023,1.0,1,1.0,False,state_house
08067067024,1.0,1,1.0,False,state_house
08067067025,1.0,1,1.0,False,state_house
08067067026,1.0,1,1.0,False,state_house
08067067027,1.0,1,1.0,False,state_house
08067067028,1.0,1,1.0,False,state_house
08067067029,1.0,1,1.0,False,state_house
08067067030,1.0,1,1.0,False,state_house
08067067031,1.0,1,1.0,False,state_house
08067067032,1.0,1,1.0,False,state_house
08069069101,0.5996152313991948,2,1.0,True,state_house
08069069102,1.0,1,1.0,False,state_house
08069069201,0.999999999999999,2,1.0,False,state_house
08069069202,0.9999999999999715,2,1.0,False,state_house
08069069203,0.9774600387218186,2,1.0000000000000002,False,state_house
08069069204,1.0,1,1.0,False,state_house
08069069205,1.0,1,1.0,False,state_house
08069069206,1.0,1,1.0,False,state_house
08069069207,1.0,1,1.0,False,state_house
08069069208,1.0,1,1.0,False,state_house
08069069209,0.9999999999999338,2,1.0,False,state_house
08069069210,1.0,1,1.0,False,state_house
08069069211,1.0,1,1.0,False,state_house
08069069212,1.0,1,1.0,False,state_house
08069069213,0.6323800174643883,2,1.0,False,state_house
08069069214,0.9999999999998375,2,1.0,False,state_house
08069069215,1.0,1,1.0,False,state_house
08069069216,1.0,1,1.0,False,state_house
08069069217,1.0,1,1.0,False,state_house
08069069218,1.0,1,1.0,False,state_house
08069069219,1.0,1,1.0,False,state_house
08069069220,1.0,1,1.0,False,state_house
08069069221,1.0,1,1.0,False,state_house
08069069222,1.0,1,1.0,False,state_house
08069069223,1.0,1,1.0,False,state_house
08069069224,1.0,1,1.0,False,state_house
08069069225,1.0,1,1.0,False,state_house
08069069226,1.0,1,1.0,False,state_house
08069069227,1.0,1,1.0,False,state_house
08069069228,1.0,1,1.0,False,state_house
08069069229,1.0,1,1.0,False,state_house
08069069230,1.0,1,1.0,False,state_house
08069069231,1.0,1,1.0,False,state_house
08069069232,1.0,1,1.0,False,state_house
08069069233,1.0,1,1.0,False,state_house
08069069234,1.0,1,1.0,False,state_house
08069069235,0.9999999999999754,2,1.0,False,state_house
08069069236,1.0,1,1.0,False,state_house
08069069237,0.9999999999999535,2,1.0000000000000002,False,state_house
08069069238,1.0,1,1.0,False,state_house
08069069239,0.9833519424186775,3,1.0,False,state_house
08069069240,0.9929181793741233,2,1.0,False,state_house
08069069241,1.0,1,1.0,False,state_house
08069069242,1.0,1,1.0,False,state_house
08069069243,1.0,1,1.0,False,state_house
08069069244,1.0,1,1.0,False,state_house
08069069245,1.0,1,1.0,False,state_house
08069069246,1.0,1,1.0,False,state_house
08069069247,1.0,1,1.0,False,state_house
08069069301,1.0,1,1.0,False,state_house
08069069302,1.0,1,1.0,False,state_house
08069069303,1.0,1,1.0,False,state_house
08069069304,0.999999999999998,2,1.0,False,state_house
08069069305,1.0,1,1.0,False,state_house
08069069306,1.0,1,1.0,False,state_house
08069069307,1.0,1,1.0,False,state_house
08069069308,1.0,1,1.0,False,state_house
08069069309,1.0,1,1.0,False,state_house
08069069310,1.0,1,1.0,False,state_house
08069069311,1.0,1,1.0,False,state_house
08069069312,1.0,1,1.0,False,state_house
08069069313,1.0,1,1.0,False,state_house
08069069314,1.0,1,1.0,False,state_house
08069069315,1.0,1,1.0,False,state_house
08069069316,1.0,1,1.0,False,state_house
08069069317,1.0,1,1.0,False,state_house
08069069318,1.0,1,1.0,False,state_house
08069069319,0.9999999999999717,2,1.0,False,state_house
08069069320,1.0,1,1.0,False,state_house
08069069321,1.0,1,1.0,False,state_house
08069069322,1.0,1,1.0,False,state_house
08069069323,1.0,1,1.0,False,state_house
08069069324,0.999999999999997,2,0.9999999999999999,False,state_house
08069069325,1.0,1,1.0,False,state_house
08069069326,1.0,1,1.0,False,state_house
08069069327,1.0,1,1.0,False,state_house
08069069328,0.9999999999999971,2,1.0,False,state_house
08069069329,0.9999999999999598,2,1.0,False,state_house
08069069330,0.9999999999999836,2,1.0,False,state_house
08069069331,1.0,1,1.0,False,state_house
08069069332,0.9999999999999615,2,1.0000000000000002,False,state_house
08069069333,1.0,1,1.0,False,state_house
08069069334,1.0,1,1.0,False,state_house
08069069335,1.0,1,1.0,False,state_house
08069069336,1.0,1,1.0,False,state_house
08069069337,1.0,1,1.0,False,state_house
08069069338,1.0,1,1.0,False,state_house
08069069339,1.0,1,1.0,False,state_house
08069069340,1.0,1,1.0,False,state_house
08069069341,1.0,1,1.0,False,state_house
08069069342,1.0,1,1.0,False,state_house
08069069343,1.0,1,1.0,False,state_house
08069069344,1.0,1,1.0,False,state_house
08069069401,0.9999999999999963,2,1.0,False,state_house
08069069402,1.0,1,1.0,False,state_house
08069069403,0.9999999999999929,3,0.9999999999999999,False,state_house
08069069404,0.9999999999999966,2,1.0,False,state_house
08069069405,1.0,1,1.0,False,state_house
08069069406,0.9999999999999905,3,1.0,False,state_house
08069069407,0.9806625050672341,3,1.0,False,state_house
08069069408,1.0,1,1.0,False,state_house
08069069409,0.9999999999999987,2,1.0,False,state_house
08069069410,1.0,1,1.0,False,state_house
08069069411,0.999999999999997,2,0.9999999999999999,False,state_house
08069069412,0.9999999999999879,2,1.0,False,state_house
08069069413,0.9999999999999901,2,1.0,False,state_house
08069069414,1.0,1,1.0,False,state_house
08069069415,1.0,1,1.0,False,state_house
08069069416,1.0,1,1.0,False,state_house
08069069417,1.0,1,1.0,False,state_house
08069069418,1.0,2,1.0,False,state_house
08069069419,0.999999999999966,3,1.0000000000000002,False,state_house
08069069420,1.0,1,1.0,False,state_house
08069069421,1.0,1,1.0,False,state_house
08069069422,0.798808668506088,2,0.9999999999999999,False,state_house
08069069423,0.9241254807115237,2,1.0,False,state_house
08069069424,0.9999999999999679,3,1.0,False,state_house
08069069425,0.9999999999999979,2,1.0,False,state_house
08069069426,0.9898031365095451,3,1.0,False,state_house
08069069427,0.9999999999999953,2,1.0,False,state_house
08069069428,0.7986478222599301,3,1.0,False,state_house
08069069429,0.9985853599598448,2,1.0,False,state_house
08069069430,0.999999999999995,2,0.9999999999999999,False,state_house
08069069431,1.0,1,1.0,False,state_house
08069069432,1.0,1,1.0,False,state_house
08069069433,0.9999999999999997,2,1.0,False,state_house
08069069434,1.0,1,1.0,False,state_house
08069069435,0.9999999999999877,2,1.0,False,state_house
08069069436,1.0,1,1.0,False,state_house
08069069437,0.6789679676225876,2,1.0,False,state_house
08069069438,1.0,1,1.0,False,state_house
08069069439,0.9999999999999334,2,0.9999999999999999,False,state_house
08069069440,1.0,1,1.0,False,state_house
08069069441,0.5709881351635747,2,1.0,True,state_house
08069069501,0.9999999999999972,2,0.9999999999999999,False,state_house
08069069502,0.9999159046064306,2,1.0,False,state_house
08069069503,0.9863552818005898,3,1.0,False,state_house
08069069504,1.0,1,1.0,False,state_house
08069069505,1.0,1,1.0,False,state_house
08069069506,1.0,1,1.0,False,state_house
08069069507,1.0,1,1.0,False,state_house
08069069508,1.0,1,1.0,False,state_house
08069069509,1.0,1,1.0,False,state_house
08069069510,1.0,1,1.0,False,state_house
08069069511,1.0,1,1.0,False,state_house
08069069512,1.0,1,1.0,False,state_house
08069069513,1.0,1,1.0,False,state_house
08069069514,1.0,1,1.0,False,state_house
08069069515,1.0,1,1.0,False,state_house
08069069516,1.0,1,1.0,False,state_house
08069069517,1.0,1,1.0,False,state_house
08069069518,1.0,1,1.0,False,state_house
08069069519,1.0,1,1.0,False,state_house
08069069520,1.0,1,1.0,False,state_house
08069069521,1.0,1,1.0,False,state_house
08069069522,1.0,1,1.0,False,state_house
08069069523,1.0,1,1.0,False,state_house
08069069524,1.0,1,1.0,False,state_house
08069069525,0.9748105337145262,2,1.0,False,state_house
08069069526,1.0,1,1.0,False,state_house
08069069527,1.0,1,1.0,False,state_house
08069069528,1.0,1,1.0,False,state_house
08069069529,1.0,1,1.0,False,state_house
08069069530,1.0,1,1.0,False,state_house
08069069531,0.9999999999999098,3,1.0,False,state_house
08069069532,1.0,1,1.0,False,state_house
08069069533,1.0,1,1.0,False,state_house
08069069534,1.0,1,1.0,False,state_house
08069069535,1.0,1,1.0,False,state_house
08069069536,1.0,1,1.0,False,state_house
08069069537,0.9999999999998302,2,0.9999999999999999,False,state_house
08069069538,0.9999999999999863,3,1.0,False,state_house
08069069539,0.9999999999997012,2,1.0,False,state_house
08069069540,1.0,1,1.0,False,state_house
08069069541,0.9999999999998105,3,1.0,False,state_house
08069069542,1.0,1,1.0,False,state_house
08069069543,1.0,1,1.0,False,state_house
08069069544,1.0,1,1.0,False,state_house
08069069545,1.0,1,1.0,False,state_house
08069069546,1.0,1,1.0,False,state_house
08069069547,1.0,1,1.0,False,state_house
08069069548,1.0,1,1.0,False,state_house
08069069549,1.0,1,1.0,False,state_house
08069069601,0.8889058604941726,2,1.0,False,state_house
08069069602,0.855772777281547,2,0.9999999999999999,False,state_house
08069069603,0.9999999999999583,2,1.0,False,state_house
08069069701,0.5673376756829632,2,1.0,True,state_house
08069069702,0.5340136368972995,2,1.0,True,state_house
08069069703,1.0,1,1.0,False,state_house
08069069801,0.9503677339159959,3,1.0,False,state_house
08069069802,0.9460169287031492,2,1.0,False,state_house
08069069803,0.9937821126298885,2,1.0,False,state_house
08069069804,0.9927869920056279,2,1.0,False,state_house
08069069805,0.9798554090682867,2,1.0,False,state_house
08069069806,0.9713602389339717,3,1.0,False,state_house
08069069807,1.0,1,1.0,False,state_house
08069069808,0.9999999999998364,2,1.0,False,state_house
08069069809,0.9999999999999897,2,0.9999999999999999,False,state_house
08069069810,0.9999999999999527,3,1.0000000000000002,False,state_house
08069069811,0.9999999999999982,2,1.0,False,state_house
08069069812,1.0,1,1.0,False,state_house
08069069813,1.0,1,1.0,False,state_house
08069069814,1.0,1,1.0,False,state_house
08071071001,1.0,1,1.0,False,state_house
08071071002,1.0,1,1.0,False,state_house
08071071003,1.0,1,1.0,False,state_house
08071071004,1.0,1,1.0,False,state_house
08071071005,0.9999999999999971,2,1.0,False,state_house
08071071006,1.0,1,1.0,False,state_house
08071071007,1.0,1,1.0,False,state_house
08071071008,1.0,1,1.0,False,state_house
08071071009,1.0,1,1.0,False,state_house
08071071010,1.0,1,1.0,False,state_house
08071071011,1.0,1,1.0,False,state_house
08071071012,1.0,1,1.0,False,state_house
08071071013,1.0,1,1.0,False,state_house
08071071014,1.0,1,1.0,False,state_house
08071071016,1.0,1,1.0,False,state_house
08073073001,1.0,1,1.0,False,state_house
08073073002,1.0,1,1.0,False,state_house
08073073003,1.0,1,1.0,False,state_house
08073073004,1.0,2,1.0,False,state_house
08073073005,1.0,1,1.0,False,state_house
08073073006,1.0,2,1.0,False,state_house
08073073007,1.0,1,1.0,False,state_house
08073073008,1.0,1,1.0,False,state_house
08073073009,1.0,1,1.0,False,state_house
08073073010,0.9999999999999981,2,0.9999999999999999,False,state_house
