county,county_fips,election_precinct_id,election_suffix4
BOULDER,08013,2171207002,7002
BOULDER,08013,2171207003,7003
BOULDER,08013,2171207004,7004
BOULDER,08013,2171207005,7005
BOULDER,08013,2171207006,7006
BOULDER,08013,2171207007,7007
BOULDER,08013,2171207008,7008
BOULDER,08013,2171207009,7009
BOULDER,08013,2171207010,7010
BOULDER,08013,2171207011,7011
BOULDER,08013,2171207012,7012
BOULDER,08013,2171207013,7013
BOULDER,08013,2171207014,7014
BOULDER,08013,2171207015,7015
BOULDER,08013,2171207016,7016
BOULDER,08013,2171207017,7017
BOULDER,08013,2171207018,7018
BOULDER,08013,2171207019,7019
BOULDER,08013,2171207020,7020
BOULDER,08013,2171207021,7021
BOULDER,08013,2171207022,7022
BOULDER,08013,2171207023,7023
BOULDER,08013,2171207024,7024
BOULDER,08013,2171207025,7025
BOULDER,08013,2171207026,7026
BOULDER,08013,2171207027,7027
BOULDER,08013,2171207028,7028
BOULDER,08013,2171207029,7029
BOULDER,08013,2171207030,7030
BOULDER,08013,2171207031,7031
BOULDER,08013,2171207032,7032
BOULDER,08013,2171207033,7033
BOULDER,08013,2171207034,7034
BOULDER,08013,2171207035,7035
BOULDER,08013,2171207036,7036
BOULDER,08013,2171207037,7037
BOULDER,08013,2171207038,7038
BOULDER,08013,2171207039,7039
BOULDER,08013,2171207040,7040
BOULDER,08013,2171207041,7041
BOULDER,08013,2171207042,7042
BOULDER,08013,2171207043,7043
BOULDER,08013,2171207044,7044
BOULDER,08013,2171207045,7045
BOULDER,08013,2171207046,7046
BOULDER,08013,2171207047,7047
BOULDER,08013,2171207048,7048
BOULDER,08013,2171207049,7049
BOULDER,08013,2171207050,7050
BOULDER,08013,2171207051,7051
BOULDER,08013,2171207052,7052
BOULDER,08013,2171207053,7053
BOULDER,08013,2171207054,7054
BOULDER,08013,2171207055,7055
BOULDER,08013,2171207056,7056
BOULDER,08013,2171207057,7057
BOULDER,08013,2171207058,7058
BOULDER,08013,2171207059,7059
BOULDER,08013,2171207060,7060
BOULDER,08013,2171207061,7061
BOULDER,08013,2171207062,7062
BOULDER,08013,2171207200,7200
BOULDER,08013,2171207300,7300
BOULDER,08013,2171207407,7407
BOULDER,08013,2171907400,7400
BOULDER,08013,2171907401,7401
BOULDER,08013,2171907402,7402
BOULDER,08013,2171907403,7403
BOULDER,08013,2171907404,7404
BOULDER,08013,2171907405,7405
BOULDER,08013,2171907406,7406
BOULDER,08013,2171907407,7407
BOULDER,08013,2171907408,7408
BOULDER,08013,2171907619,7619
BOULDER,08013,2171907620,7620
BOULDER,08013,2171907621,7621
BOULDER,08013,2171907635,7635
BOULDER,08013,2171907636,7636
BOULDER,08013,2171907637,7637
BOULDER,08013,2173307001,7001
BOULDER,08013,2173307002,7002
BOULDER,08013,2173307003,7003
BOULDER,08013,2173307004,7004
BOULDER,08013,2173307005,7005
BOULDER,08013,2173307006,7006
BOULDER,08013,2173307063,7063
BOULDER,08013,2173307064,7064
BOULDER,08013,2173307065,7065
BOULDER,08013,2173307066,7066
BOULDER,08013,2173307067,7067
BOULDER,08013,2173307068,7068
BOULDER,08013,2173307400,7400
BOULDER,08013,2173307408,7408
BOULDER,08013,2173307409,7409
BOULDER,08013,2173307410,7410
BOULDER,08013,2173307411,7411
BOULDER,08013,2173307412,7412
BOULDER,08013,2173307413,7413
BOULDER,08013,2173307414,7414
BOULDER,08013,2181007001,7001
BOULDER,08013,2181007002,7002
BOULDER,08013,2181007003,7003
BOULDER,08013,2181007004,7004
BOULDER,08013,2181007005,7005
BOULDER,08013,2181007006,7006
BOULDER,08013,2181007007,7007
BOULDER,08013,2181007008,7008
BOULDER,08013,2181007009,7009
BOULDER,08013,2181007010,7010
BOULDER,08013,2181007011,7011
BOULDER,08013,2181007012,7012
BOULDER,08013,2181007013,7013
BOULDER,08013,2181007014,7014
BOULDER,08013,2181007015,7015
BOULDER,08013,2181007016,7016
BOULDER,08013,2181007017,7017
BOULDER,08013,2181007018,7018
BOULDER,08013,2181007019,7019
BOULDER,08013,2181007020,7020
BOULDER,08013,2181007021,7021
BOULDER,08013,2181007022,7022
BOULDER,08013,2181007023,7023
BOULDER,08013,2181007024,7024
BOULDER,08013,2181007025,7025
BOULDER,08013,2181007026,7026
BOULDER,08013,2181007027,7027
BOULDER,08013,2181007028,7028
BOULDER,08013,2181007029,7029
BOULDER,08013,2181007030,7030
BOULDER,08013,2181007031,7031
BOULDER,08013,2181007032,7032
BOULDER,08013,2181007033,7033
BOULDER,08013,2181007034,7034
BOULDER,08013,2181007035,7035
BOULDER,08013,2181007036,7036
BOULDER,08013,2181007037,7037
BOULDER,08013,2181007038,7038
BOULDER,08013,2181007039,7039
BOULDER,08013,2181007040,7040
BOULDER,08013,2181007041,7041
BOULDER,08013,2181007042,7042
BOULDER,08013,2181007043,7043
BOULDER,08013,2181007044,7044
BOULDER,08013,2181007045,7045
BOULDER,08013,2181007046,7046
BOULDER,08013,2181007047,7047
BOULDER,08013,2181007048,7048
BOULDER,08013,2181007049,7049
BOULDER,08013,2181007050,7050
BOULDER,08013,2181007051,7051
BOULDER,08013,2181007052,7052
BOULDER,08013,2181007053,7053
BOULDER,08013,2181007054,7054
BOULDER,08013,2181007055,7055
BOULDER,08013,2181007069,7069
BOULDER,08013,2181007070,7070
BOULDER,08013,2181007071,7071
BOULDER,08013,2181007072,7072
BOULDER,08013,2181007073,7073
BOULDER,08013,2181007074,7074
BOULDER,08013,2181007075,7075
BOULDER,08013,2181007076,7076
BOULDER,08013,2181007077,7077
BOULDER,08013,2181007078,7078
BOULDER,08013,2181007079,7079
BOULDER,08013,2181007080,7080
BOULDER,08013,2181007081,7081
BOULDER,08013,2181007082,7082
BOULDER,08013,2181007083,7083
BOULDER,08013,2181007084,7084
BOULDER,08013,2181007085,7085
BOULDER,08013,2181007086,7086
BOULDER,08013,2181007087,7087
BOULDER,08013,2181007088,7088
BOULDER,08013,2181007089,7089
BOULDER,08013,2181007090,7090
BOULDER,08013,2181007091,7091
BOULDER,08013,2181007092,7092
BOULDER,08013,2181007093,7093
BOULDER,08013,2181007094,7094
BOULDER,08013,2181007095,7095
BOULDER,08013,2181007096,7096
BOULDER,08013,2181007097,7097
BOULDER,08013,2181007098,7098
BOULDER,08013,2181007099,7099
BOULDER,08013,2181007100,7100
BOULDER,08013,2181007500,7500
BOULDER,08013,2181007501,7501
BOULDER,08013,2181007502,7502
BOULDER,08013,2181007503,7503
BOULDER,08013,2181007504,7504
BOULDER,08013,2181007800,7800
BOULDER,08013,2181007801,7801
BOULDER,08013,2181007802,7802
BOULDER,08013,2181007803,7803
BOULDER,08013,2181007804,7804
BOULDER,08013,2181007805,7805
BOULDER,08013,2181007806,7806
BOULDER,08013,2181007807,7807
BOULDER,08013,2181007808,7808
BOULDER,08013,2181007809,7809
BOULDER,08013,2181007810,7810
BOULDER,08013,2181007811,7811
BOULDER,08013,2181007812,7812
BOULDER,08013,2181007813,7813
BOULDER,08013,2181007814,7814
BOULDER,08013,2181007815,7815
BOULDER,08013,2181007816,7816
BOULDER,08013,2181007817,7817
BOULDER,08013,2181007818,7818
BOULDER,08013,2181007819,7819
BOULDER,08013,2181007820,7820
BOULDER,08013,2181007821,7821
BOULDER,08013,2181007822,7822
BOULDER,08013,2181007823,7823
BOULDER,08013,2181007824,7824
BOULDER,08013,2181007825,7825
BOULDER,08013,2181007826,7826
BOULDER,08013,2181007827,7827
BOULDER,08013,2181007828,7828
BOULDER,08013,2181007829,7829
BOULDER,08013,2181007830,7830
BOULDER,08013,2181007831,7831
BOULDER,08013,2181007832,7832
BOULDER,08013,2181007833,7833
BOULDER,08013,2181007834,7834
BOULDER,08013,2181007835,7835
BOULDER,08013,2181007836,7836
BOULDER,08013,2181007837,7837
BOULDER,08013,2181007838,7838
BOULDER,08013,2181007839,7839
BOULDER,08013,2181007840,7840
BOULDER,08013,2181007841,7841
BOULDER,08013,2181007842,7842
BOULDER,08013,2181007843,7843
BOULDER,08013,2181007844,7844
BOULDER,08013,2181007845,7845
BOULDER,08013,2181007846,7846
BOULDER,08013,2181007847,7847
BOULDER,08013,2181007848,7848
BOULDER,08013,2181007849,7849
BOULDER,08013,2181007850,7850
BOULDER,08013,2181007851,7851
BOULDER,08013,2181007852,7852
BOULDER,08013,2181007853,7853
BOULDER,08013,2181107001,7001
BOULDER,08013,2181107002,7002
BOULDER,08013,2181107003,7003
BOULDER,08013,2181107004,7004
BOULDER,08013,2181107005,7005
BOULDER,08013,2181107006,7006
BOULDER,08013,2181107007,7007
BOULDER,08013,2181107008,7008
BOULDER,08013,2181107009,7009
BOULDER,08013,2181107010,7010
BOULDER,08013,2181107011,7011
BOULDER,08013,2181107012,7012
BOULDER,08013,2181107013,7013
BOULDER,08013,2181107014,7014
BOULDER,08013,2181107015,7015
BOULDER,08013,2181107016,7016
BOULDER,08013,2181107126,7126
BOULDER,08013,2181107127,7127
BOULDER,08013,2181107128,7128
BOULDER,08013,2181107129,7129
BOULDER,08013,2181107130,7130
BOULDER,08013,2181107131,7131
BOULDER,08013,2181107132,7132
BOULDER,08013,2181107133,7133
BOULDER,08013,2181107134,7134
BOULDER,08013,2181107135,7135
BOULDER,08013,2181107136,7136
BOULDER,08013,2181107137,7137
BOULDER,08013,2181107138,7138
BOULDER,08013,2181107139,7139
BOULDER,08013,2181107505,7505
BOULDER,08013,2181107506,7506
BOULDER,08013,2181107507,7507
BOULDER,08013,2181107508,7508
BOULDER,08013,2181107700,7700
BOULDER,08013,2181107701,7701
BOULDER,08013,2181107702,7702
BOULDER,08013,2181107703,7703
BOULDER,08013,2181107704,7704
BOULDER,08013,2181107705,7705
BOULDER,08013,2181107912,7912
BOULDER,08013,2181107913,7913
BOULDER,08013,2181107916,7916
BOULDER,08013,2181107917,7917
BOULDER,08013,2181107918,7918
BOULDER,08013,2181207001,7001
BOULDER,08013,2181207100,7100
BOULDER,08013,2181207140,7140
BOULDER,08013,2181207200,7200
BOULDER,08013,2181207401,7401
BOULDER,08013,2181207402,7402
BOULDER,08013,2181207403,7403
BOULDER,08013,2181207404,7404
BOULDER,08013,2181207405,7405
BOULDER,08013,2181207406,7406
BOULDER,08013,2181207500,7500
BOULDER,08013,2181207501,7501
BOULDER,08013,2181207502,7502
BOULDER,08013,2181207503,7503
BOULDER,08013,2181207504,7504
BOULDER,08013,2181207505,7505
BOULDER,08013,2181207506,7506
BOULDER,08013,2181207507,7507
BOULDER,08013,2181207508,7508
BOULDER,08013,2181207509,7509
BOULDER,08013,2181207510,7510
BOULDER,08013,2181307001,7001
BOULDER,08013,2181307002,7002
BOULDER,08013,2181307003,7003
BOULDER,08013,2181307004,7004
BOULDER,08013,2181307005,7005
BOULDER,08013,2181307006,7006
BOULDER,08013,2181307007,7007
BOULDER,08013,2181307008,7008
BOULDER,08013,2181307009,7009
BOULDER,08013,2181307010,7010
BOULDER,08013,2181307011,7011
BOULDER,08013,2181307012,7012
BOULDER,08013,2181307013,7013
BOULDER,08013,2181307014,7014
BOULDER,08013,2181307015,7015
BOULDER,08013,2181307016,7016
BOULDER,08013,2181307017,7017
BOULDER,08013,2181307018,7018
BOULDER,08013,2181307019,7019
BOULDER,08013,2181307020,7020
BOULDER,08013,2181307021,7021
BOULDER,08013,2181307022,7022
BOULDER,08013,2181307023,7023
BOULDER,08013,2181307024,7024
BOULDER,08013,2181307025,7025
BOULDER,08013,2181307026,7026
BOULDER,08013,2181307027,7027
BOULDER,08013,2181307028,7028
BOULDER,08013,2181307029,7029
BOULDER,08013,2181307030,7030
BOULDER,08013,2181307031,7031
BOULDER,08013,2181307032,7032
BOULDER,08013,2181307033,7033
BOULDER,08013,2181307141,7141
BOULDER,08013,2181307142,7142
BOULDER,08013,2181307143,7143
BOULDER,08013,2181307144,7144
BOULDER,08013,2181307145,7145
BOULDER,08013,2181307146,7146
BOULDER,08013,2181307147,7147
BOULDER,08013,2181307148,7148
BOULDER,08013,2181307149,7149
BOULDER,08013,2181307150,7150
BOULDER,08013,2181307151,7151
BOULDER,08013,2181307152,7152
BOULDER,08013,2181307153,7153
BOULDER,08013,2181307154,7154
BOULDER,08013,2181307155,7155
BOULDER,08013,2181307156,7156
BOULDER,08013,2181307157,7157
BOULDER,08013,2181307158,7158
BOULDER,08013,2181307159,7159
BOULDER,08013,2181307160,7160
BOULDER,08013,2181307161,7161
BOULDER,08013,2181307162,7162
BOULDER,08013,2181307163,7163
BOULDER,08013,2181307164,7164
BOULDER,08013,2181307165,7165
BOULDER,08013,2181307166,7166
BOULDER,08013,2181307167,7167
BOULDER,08013,2181307168,7168
BOULDER,08013,2181307169,7169
BOULDER,08013,2181307170,7170
BOULDER,08013,2181307171,7171
BOULDER,08013,2181307172,7172
BOULDER,08013,2181307173,7173
BOULDER,08013,2181307854,7854
BOULDER,08013,2181307855,7855
BOULDER,08013,2181307856,7856
BOULDER,08013,2181307857,7857
BOULDER,08013,2181307858,7858
BOULDER,08013,2181307859,7859
BOULDER,08013,2181307860,7860
BOULDER,08013,2181307861,7861
BOULDER,08013,2181307862,7862
BOULDER,08013,2181307863,7863
BOULDER,08013,2181307864,7864
BOULDER,08013,2181307865,7865
BOULDER,08013,2181307866,7866
BOULDER,08013,2181307867,7867
BOULDER,08013,2181307868,7868
BOULDER,08013,2181307869,7869
BOULDER,08013,2181307870,7870
BOULDER,08013,2181307871,7871
BOULDER,08013,2181307872,7872
BOULDER,08013,2181307873,7873
BOULDER,08013,2181307874,7874
BOULDER,08013,2181307875,7875
BOULDER,08013,2181307876,7876
BOULDER,08013,2181307877,7877
BOULDER,08013,2181307878,7878
BOULDER,08013,2181307879,7879
BOULDER,08013,2181307880,7880
BOULDER,08013,2181307881,7881
BOULDER,08013,2181307882,7882
BOULDER,08013,2181307883,7883
BOULDER,08013,2181307884,7884
BOULDER,08013,2181307885,7885
BOULDER,08013,2181307886,7886
BOULDER,08013,2181307887,7887
BOULDER,08013,2181307888,7888
BOULDER,08013,2181307903,7903
BOULDER,08013,2181307904,7904
BOULDER,08013,2181307905,7905
BOULDER,08013,2181307906,7906
BOULDER,08013,2181307907,7907
BOULDER,08013,2181307908,7908
BOULDER,08013,2181307909,7909
BOULDER,08013,2181307910,7910
BOULDER,08013,2181307911,7911
BOULDER,08013,2181307914,7914
BOULDER,08013,2181307915,7915
BOULDER,08013,2181307919,7919
BOULDER,08013,2184907003,7003
BOULDER,08013,2184907804,7804
BOULDER,08013,2184907805,7805
BOULDER,08013,2184907814,7814
BOULDER,08013,2184907815,7815
BOULDER,08013,2184907827,7827
BOULDER,08013,2184907828,7828
BOULDER,08013,2184907844,7844
BOULDER,08013,2184907845,7845
BOULDER,08013,2184907852,7852
BOULDER,08013,2184907853,7853
BOULDER,08013,2184907854,7854
BOULDER,08013,2184907855,7855
BOULDER,08013,2184907856,7856
BOULDER,08013,2184907857,7857
BOULDER,08013,299,299
BOULDER,08013,2999907999,7999
BOULDER,08013,4171107001,7001
BOULDER,08013,4171107002,7002
BOULDER,08013,4171107003,7003
BOULDER,08013,4171107004,7004
BOULDER,08013,4171107005,7005
BOULDER,08013,4171107006,7006
BOULDER,08013,4171107007,7007
BOULDER,08013,4171107008,7008
BOULDER,08013,4171107009,7009
BOULDER,08013,4171107010,7010
BOULDER,08013,4171107011,7011
BOULDER,08013,4171107012,7012
BOULDER,08013,4171107013,7013
BOULDER,08013,4171107014,7014
BOULDER,08013,4171107015,7015
BOULDER,08013,4171107016,7016
BOULDER,08013,4171107017,7017
BOULDER,08013,4171107018,7018
BOULDER,08013,4171107019,7019
BOULDER,08013,4171107020,7020
BOULDER,08013,4171107021,7021
BOULDER,08013,4171107022,7022
BOULDER,08013,4171107023,7023
BOULDER,08013,4171107024,7024
BOULDER,08013,4171107025,7025
BOULDER,08013,4171107026,7026
BOULDER,08013,4171107027,7027
BOULDER,08013,4171107028,7028
BOULDER,08013,4171107029,7029
BOULDER,08013,4171107030,7030
BOULDER,08013,4171107031,7031
BOULDER,08013,4171107032,7032
BOULDER,08013,4171107033,7033
BOULDER,08013,4171107034,7034
BOULDER,08013,4171107035,7035
BOULDER,08013,4171107036,7036
BOULDER,08013,4171107037,7037
BOULDER,08013,4171107038,7038
BOULDER,08013,4171107039,7039
BOULDER,08013,4171107040,7040
BOULDER,08013,4171107041,7041
BOULDER,08013,4171107174,7174
BOULDER,08013,4171107175,7175
BOULDER,08013,4171107176,7176
BOULDER,08013,4171107177,7177
BOULDER,08013,4171107178,7178
BOULDER,08013,4171107179,7179
BOULDER,08013,4171107180,7180
BOULDER,08013,4171107181,7181
BOULDER,08013,4171107182,7182
BOULDER,08013,4171107183,7183
BOULDER,08013,4171107184,7184
BOULDER,08013,4171107185,7185
BOULDER,08013,4171107186,7186
BOULDER,08013,4171107187,7187
BOULDER,08013,4171107188,7188
BOULDER,08013,4171107189,7189
BOULDER,08013,4171107190,7190
BOULDER,08013,4171107191,7191
BOULDER,08013,4171107192,7192
BOULDER,08013,4171107193,7193
BOULDER,08013,4171107194,7194
BOULDER,08013,4171107195,7195
BOULDER,08013,4171107196,7196
BOULDER,08013,4171107197,7197
BOULDER,08013,4171107198,7198
BOULDER,08013,4171107199,7199
BOULDER,08013,4171107200,7200
BOULDER,08013,4171107616,7616
BOULDER,08013,4171107617,7617
BOULDER,08013,4171107618,7618
BOULDER,08013,4171107619,7619
BOULDER,08013,4171107620,7620
BOULDER,08013,4171107621,7621
BOULDER,08013,4171107622,7622
BOULDER,08013,4171107623,7623
BOULDER,08013,4171107624,7624
BOULDER,08013,4171107625,7625
BOULDER,08013,4171107626,7626
BOULDER,08013,4171107627,7627
BOULDER,08013,4171107628,7628
BOULDER,08013,4171107629,7629
BOULDER,08013,4171107630,7630
BOULDER,08013,4171107631,7631
BOULDER,08013,4171107632,7632
BOULDER,08013,4171107633,7633
BOULDER,08013,4171107634,7634
BOULDER,08013,4171107635,7635
BOULDER,08013,4171107636,7636
BOULDER,08013,4171107637,7637
BOULDER,08013,4171107638,7638
BOULDER,08013,4171107639,7639
BOULDER,08013,4171107640,7640
BOULDER,08013,4171107641,7641
BOULDER,08013,4171107642,7642
BOULDER,08013,4171107643,7643
BOULDER,08013,4171107644,7644
BOULDER,08013,4171107645,7645
BOULDER,08013,4171107646,7646
BOULDER,08013,4171107647,7647
BOULDER,08013,4171107648,7648
BOULDER,08013,4171107649,7649
BOULDER,08013,4171107650,7650
BOULDER,08013,4171107651,7651
BOULDER,08013,4171107652,7652
BOULDER,08013,4171107653,7653
BOULDER,08013,4171107654,7654
BOULDER,08013,4171107655,7655
BOULDER,08013,4171207001,7001
BOULDER,08013,4171207002,7002
BOULDER,08013,4171207003,7003
BOULDER,08013,4171207004,7004
BOULDER,08013,4171207005,7005
BOULDER,08013,4171207006,7006
BOULDER,08013,4171207007,7007
BOULDER,08013,4171207008,7008
BOULDER,08013,4171207009,7009
BOULDER,08013,4171207010,7010
BOULDER,08013,4171207011,7011
BOULDER,08013,4171207012,7012
BOULDER,08013,4171207013,7013
BOULDER,08013,4171207014,7014
BOULDER,08013,4171207015,7015
BOULDER,08013,4171207016,7016
BOULDER,08013,4171207600,7600
BOULDER,08013,4171207601,7601
BOULDER,08013,4171207602,7602
BOULDER,08013,4171207603,7603
BOULDER,08013,4171207604,7604
BOULDER,08013,4171207605,7605
BOULDER,08013,4171207606,7606
BOULDER,08013,4171207607,7607
BOULDER,08013,4171207608,7608
BOULDER,08013,4171207609,7609
BOULDER,08013,4171207610,7610
BOULDER,08013,4171207611,7611
BOULDER,08013,4171207612,7612
BOULDER,08013,4171207613,7613
BOULDER,08013,4171207614,7614
BOULDER,08013,4171207615,7615
BOULDER,08013,4171207656,7656
BOULDER,08013,4171207657,7657
BOULDER,08013,4181107001,7001
BOULDER,08013,4181107706,7706
BOULDER,08013,4181107707,7707
BOULDER,08013,4181107708,7708
BOULDER,08013,4181307001,7001
BOULDER,08013,4181307002,7002
BOULDER,08013,4181307003,7003
BOULDER,08013,499,499
BOULDER,08013,4999907999,7999
BOULDER,08013,92999907999,7999
BOULDER,08013,94999907999,7999
BOULDER,08013,Provisional,
BOULDER,08013,SUM,
BROOMFIELD,08014,109,109
BROOMFIELD,08014,110,110
BROOMFIELD,08014,113,113
BROOMFIELD,08014,2233364001,4001
BROOMFIELD,08014,2233364002,4002
BROOMFIELD,08014,2233364003,4003
BROOMFIELD,08014,2233364004,4004
BROOMFIELD,08014,2233364005,4005
BROOMFIELD,08014,2233364006,4006
BROOMFIELD,08014,2233364007,4007
BROOMFIELD,08014,2233364008,4008
BROOMFIELD,08014,2233364009,4009
BROOMFIELD,08014,2233364010,4010
BROOMFIELD,08014,2233364011,4011
BROOMFIELD,08014,2233364012,4012
BROOMFIELD,08014,2233364013,4013
BROOMFIELD,08014,2233364014,4014
BROOMFIELD,08014,2233364015,4015
BROOMFIELD,08014,2233364016,4016
BROOMFIELD,08014,2233364017,4017
BROOMFIELD,08014,2233364018,4018
BROOMFIELD,08014,2233364019,4019
BROOMFIELD,08014,2233364020,4020
BROOMFIELD,08014,2233364021,4021
BROOMFIELD,08014,2233364022,4022
BROOMFIELD,08014,2233364023,4023
BROOMFIELD,08014,2233364024,4024
BROOMFIELD,08014,2233364025,4025
BROOMFIELD,08014,2233364026,4026
BROOMFIELD,08014,2233364027,4027
BROOMFIELD,08014,2233364028,4028
BROOMFIELD,08014,2233364029,4029
BROOMFIELD,08014,2233364030,4030
BROOMFIELD,08014,2233364031,4031
BROOMFIELD,08014,2233364032,4032
BROOMFIELD,08014,2233364033,4033
BROOMFIELD,08014,2233364034,4034
BROOMFIELD,08014,2233364035,4035
BROOMFIELD,08014,2233364036,4036
BROOMFIELD,08014,2233364037,4037
BROOMFIELD,08014,2233364038,4038
BROOMFIELD,08014,2233364040,4040
BROOMFIELD,08014,2233364040 Early,4040
BROOMFIELD,08014,2233364050,4050
BROOMFIELD,08014,2233364050 Absentee,4050
BROOMFIELD,08014,60,60
BROOMFIELD,08014,71,71
BROOMFIELD,08014,72,72
BROOMFIELD,08014,7253364101,4101
BROOMFIELD,08014,7253364102,4102
BROOMFIELD,08014,7253364103,4103
BROOMFIELD,08014,7253364104,4104
BROOMFIELD,08014,7253364105,4105
BROOMFIELD,08014,7253364106,4106
BROOMFIELD,08014,7253364107,4107
BROOMFIELD,08014,7253364108,4108
BROOMFIELD,08014,7253364109,4109
BROOMFIELD,08014,7253364110,4110
BROOMFIELD,08014,7253364201,4201
BROOMFIELD,08014,7253364202,4202
BROOMFIELD,08014,7253364203,4203
BROOMFIELD,08014,7253364204,4204
BROOMFIELD,08014,7253364205,4205
BROOMFIELD,08014,7253364206,4206
BROOMFIELD,08014,7253364207,4207
BROOMFIELD,08014,7253364208,4208
BROOMFIELD,08014,7253364209,4209
BROOMFIELD,08014,7253364210,4210
BROOMFIELD,08014,7253364211,4211
BROOMFIELD,08014,7253364301,4301
BROOMFIELD,08014,7253364302,4302
BROOMFIELD,08014,7253364303,4303
BROOMFIELD,08014,7253364304,4304
BROOMFIELD,08014,7253364305,4305
BROOMFIELD,08014,7253364306,4306
BROOMFIELD,08014,7253364307,4307
BROOMFIELD,08014,7253364308,4308
BROOMFIELD,08014,7253364309,4309
BROOMFIELD,08014,7253364310,4310
BROOMFIELD,08014,7253364311,4311
BROOMFIELD,08014,7253364401,4401
BROOMFIELD,08014,7253364402,4402
BROOMFIELD,08014,7253364403,4403
BROOMFIELD,08014,7253364404,4404
BROOMFIELD,08014,7253364405,4405
BROOMFIELD,08014,7253364406,4406
BROOMFIELD,08014,7253364407,4407
BROOMFIELD,08014,7253364408,4408
BROOMFIELD,08014,7253364409,4409
BROOMFIELD,08014,7253364410,4410
BROOMFIELD,08014,7253364411,4411
BROOMFIELD,08014,7253364412,4412
BROOMFIELD,08014,7253364413,4413
BROOMFIELD,08014,7253364501,4501
BROOMFIELD,08014,7253364502,4502
BROOMFIELD,08014,7253364503,4503
BROOMFIELD,08014,7253364504,4504
BROOMFIELD,08014,7253364505,4505
BROOMFIELD,08014,7253364506,4506
BROOMFIELD,08014,7253364507,4507
BROOMFIELD,08014,7253364508,4508
BROOMFIELD,08014,7253364509,4509
BROOMFIELD,08014,7253364510,4510
BROOMFIELD,08014,7253364511,4511
BROOMFIELD,08014,7253364512,4512
BROOMFIELD,08014,7253364513,4513
BROOMFIELD,08014,73,73
BROOMFIELD,08014,74,74
BROOMFIELD,08014,75,75
BROOMFIELD,08014,76,76
BROOMFIELD,08014,77,77
BROOMFIELD,08014,990,990
BROOMFIELD,08014,Provisional,
CHAFFEE,08015,056008970 Absentee\Early,8970
CHAFFEE,08015,5056008001,8001
CHAFFEE,08015,5056008002,8002
CHAFFEE,08015,5056008003,8003
CHAFFEE,08015,5056008004,8004
CHAFFEE,08015,5056008005,8005
CHAFFEE,08015,5056008006,8006
CHAFFEE,08015,5056008007,8007
CHAFFEE,08015,5056008008,8008
CHAFFEE,08015,5056008009,8009
CHAFFEE,08015,5056008010,8010
CHAFFEE,08015,5056008011,8011
CHAFFEE,08015,5056008012,8012
CHAFFEE,08015,5056008013,8013
CHAFFEE,08015,5056008014,8014
CHAFFEE,08015,5056008015,8015
CHAFFEE,08015,5056008960,8960
CHAFFEE,08015,5056008970,8970
CHAFFEE,08015,5056008980,8980
CHAFFEE,08015,5056008981,8981
CHAFFEE,08015,5056008982,8982
CHAFFEE,08015,5056008983,8983
CHAFFEE,08015,5056008990,8990
CHAFFEE,08015,5999908999,8999
CHAFFEE,08015,7041308001,8001
CHAFFEE,08015,7041308002,8002
CHAFFEE,08015,7041308003,8003
CHAFFEE,08015,7041308004,8004
CHAFFEE,08015,7041308005,8005
CHAFFEE,08015,7041308007,8007
CHAFFEE,08015,7041308008,8008
CHAFFEE,08015,7041308009,8009
CHAFFEE,08015,7041308010,8010
CHAFFEE,08015,7041308011,8011
CHAFFEE,08015,7046008006,8006
CHAFFEE,08015,Provisional,
CHEYENNE,08017,4016309001,9001
CHEYENNE,08017,4016309002,9002
CHEYENNE,08017,4016309003,9003
CHEYENNE,08017,4016309004,9004
CHEYENNE,08017,4016309005,9005
CHEYENNE,08017,4016309960,9960
CHEYENNE,08017,4016309960 Early,9960
CHEYENNE,08017,4016309970,9970
CHEYENNE,08017,4016309970 Absentee,9970
CHEYENNE,08017,4016309999,9999
CHEYENNE,08017,4016509001,9001
CHEYENNE,08017,4016509002,9002
CHEYENNE,08017,4016509003,9003
CHEYENNE,08017,4016509004,9004
CHEYENNE,08017,4016509005,9005
CHEYENNE,08017,4355609001,9001
CHEYENNE,08017,4355609002,9002
CHEYENNE,08017,4355609003,9003
CHEYENNE,08017,4355609004,9004
CHEYENNE,08017,4355609005,9005
CHEYENNE,08017,4999909999,9999
CHEYENNE,08017,980,980
CHEYENNE,08017,990,990
CHEYENNE,08017,Provisional,
CLEAR CREEK,08019,2021310001,0001
CLEAR CREEK,08019,2021310002,0002
CLEAR CREEK,08019,2021310003,0003
CLEAR CREEK,08019,2021310004,0004
CLEAR CREEK,08019,2021310005,0005
CLEAR CREEK,08019,2021310006,0006
CLEAR CREEK,08019,2021310007,0007
CLEAR CREEK,08019,2021310008,0008
CLEAR CREEK,08019,2021310009,0009
CLEAR CREEK,08019,2084910001,0001
CLEAR CREEK,08019,2084910002,0002
CLEAR CREEK,08019,2084910003,0003
CLEAR CREEK,08019,2084910004,0004
CLEAR CREEK,08019,2084910005,0005
CLEAR CREEK,08019,2084910006,0006
CLEAR CREEK,08019,2084910007,0007
CLEAR CREEK,08019,2084910008,0008
CLEAR CREEK,08019,2084910009,0009
CLEAR CREEK,08019,2161310001,0001
CLEAR CREEK,08019,2161310002,0002
CLEAR CREEK,08019,2161310003,0003
CLEAR CREEK,08019,2161310004,0004
CLEAR CREEK,08019,2161310005,0005
